제목,언론사,날짜,링크
"삼성물산 패션, 특별한 밸런타인데이 선물 제안",한국금융경제신문,20240211,https://www.kfenews.co.kr/news/articleView.html?idxno=618051
"말레이 간 이재용 ""배터리 담대하게 투자""",한국경제,20240212,https://www.hankyung.com/article/2024021283771
"'삼성물산 주주' 국민연금, '1심 무죄'에 손배소 가능할까",아시아경제,20240213,https://view.asiae.co.kr/article/2024020611041463966
"삼성물산, 데이터센터 차세대 냉각시스템 개발",연합뉴스,20240214,https://www.yna.co.kr/view/AKR20240214036000003?input=1195m
삼성물산에 주주환원 요구한 행동주의 펀드… 총 규모 1兆 넘어,파이낸셜뉴스,20240215,http://www.fnnews.com/news/202402151005238613
"늑대에 둘러싸인 삼성물산, 주총서 호소 통할까 [이슈N전략]",한국경제TV,20240216,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202402160020&t=NNv
삼성물산 가치의 심각한 저평가가 ‘코리아 디스카운트’,한겨레21,20240217,https://h21.hani.co.kr/arti/economy/economy_general/55098.html
[이번주 추천주] 기업가치 대비 저평가…하나금융·삼성물산 등 러브콜,서울경제,20240218,https://www.sedaily.com/NewsView/2D5EQRO3AX
"삼성물산, 9년 만에 17만원 뚫은 배경은 [증시이슈]",이코노미스트,20240219,https://economist.co.kr/article/view/ecn202402190036
노량진1구역 시공사 다시 안갯속...포스코-삼성물산 대결가나,파이낸셜뉴스,20240220,http://www.fnnews.com/news/202402181025393369
"NH투자 ""삼성물산, 주주가치 제고 기대감 상승…목표가↑""",연합뉴스,20240221,https://www.yna.co.kr/view/AKR20240221028400008?input=1195m
주총 시즌 임박…공세 높이는 행동주의 펀드에 기업들 대응 고심,아이뉴스24,20240222,http://www.inews24.com/view/1689921
"삼성물산, 자체 기술 '탄소저감 콘크리트 방법론' 공식 인증",뉴시스,20240223,http://www.newsis.com/view/?id=NISX20240223_0002636698&cID=10401&pID=10400
삼성이 ‘현대판 봉이 김선달’이라고요?…태양광 사업 그리 간단치 않...,매일경제,20240224,https://www.mk.co.kr/article/10945668
삼성물산 탄소감축 콘크리트 기술 개발,스카이데일리,20240225,https://www.skyedaily.com/news/news_view.html?ID=222599
"""삼성전자, 국내 200대 기업 중 ESG 종합평가 1위""",연합뉴스,20240226,https://www.yna.co.kr/view/AKR20240223151200008?input=1195m
"지난해 대기업 자사주 소각금액 6.4조원…""삼성물산 1위""",뉴시스,20240227,http://www.newsis.com/view/?id=NISX20240226_0002640007&cID=13001&pID=13000
"팀네이버-삼성물산, IT·건설 융합 글로벌 사업 공략 '맞손'",머니S,20240228,https://www.moneys.co.kr/article/2024022815103453704
"남동발전·포스코홀딩스·삼성물산, 무탄소에너지 사업모델 개발",연합뉴스,20240229,https://www.yna.co.kr/view/AKR20240229099200003?input=1195m
"팀 네이버-삼성물산, IT-건설 융합 시너지… 글로벌 사업 공략 본격화",세계일보,20240301,http://www.segye.com/newsView/20240228512005?OutUrl=naver
"[모닝픽] 삼성물산, 루마니아 SMR 프로젝트 진출 앞서 사무소 설립",글로벌이코노믹,20240302,http://www.g-enews.com/ko-kr/news/article/news_all/202403020704319974e8b8a793f7_1/article.html
새 먹거리 낙점된 데이터센터 사업… GS·삼성·대림 등 줄줄이 뛰어든...,디지털타임스,20240303,https://www.dt.co.kr/contents.html?article_no=2024030302109963075007&ref=naver
"삼성물산, '아시아 디자인 프라이즈' 4년 연속 수상",연합뉴스,20240304,https://www.yna.co.kr/view/AKR20240304040900003?input=1195m
"삼성물산 패션, 24SS 브랜드 데이 진행",뉴스1,20240305,https://www.news1.kr/articles/5339791
"“삼성물산, 밸류업 프로그램의 귀감”",이투데이,20240306,https://www.etoday.co.kr/news/view/2337317
"삼성물산 래미안, 'iF 디자인 어워드'서 2개 부문 수상",연합뉴스,20240307,https://www.yna.co.kr/view/PYH20240307024500003?input=1196m
삼성물산 3년 연속 ‘iF 디자인상’ 수상,헤럴드경제,20240308,http://news.heraldcorp.com/view.php?ud=20240308050264
"[베테랑의 투자본색] 삼성물산 vs 주성엔지니어링, 베테랑의 전략은?",머니투데이방송,20240309,https://news.mtn.co.kr/news-detail/2024030910223390790
"[단독] 행동주의 올라탄 의결권 자문사 ""삼성물산 배당 더 하라""",서울경제,20240310,https://www.sedaily.com/NewsView/2D6KZ2SPYN
"""수입브랜드 직진출이 두려워""…역대급 호실적에도 웃지 못하는 삼성물...",블로터,20240311,https://www.bloter.net/news/articleView.html?idxno=613273
"삼성물산 패션부문 ""현대적으로 재해석한 미니멀리즘 부상""",뉴스1,20240312,https://www.news1.kr/articles/5347146
"안다운용 ""삼성물산 상대 주주제안, 韓 자본시장 발전에 기여""",연합뉴스,20240313,https://www.yna.co.kr/view/AKR20240313027000008?input=1195m
"[단독] 삼성물산 손들어준 국민연금…""행동주의 주주제안 과도""",한국경제TV,20240314,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202403140239&t=NN
"삼성물산, 행동주의 펀드 배당 확대안 부결",세계일보,20240315,http://www.segye.com/newsView/20240315508313?OutUrl=naver
개미 덕에 늑대무리 물리친 삼성물산…그래도 안심할 수 없는 이유,머니투데이,20240316,http://news.mt.co.kr/mtview.php?no=2024031514394593664
"영업익 2000억 육박…삼성물산 패션, 나홀로 웃은 이유",이코노미스트,20240317,https://economist.co.kr/article/view/ecn202402260027
"""청량한 봄 스타일링"" 삼성물산, 구호 '브리즈 트위드 재킷' 출시",뉴스1,20240318,https://www.news1.kr/articles/5353311
"행동주의펀드들 ""삼성물산 장기 보유자로 남을 것""",연합뉴스,20240319,https://www.yna.co.kr/view/AKR20240319029600008?input=1195m
삼성물산 주가 한 달 만에 48.8% 급등한 까닭,신동아,20240320,https://shindonga.donga.com/3/all/13/4823578/1
"삼성물산 패션부문 '구호', 봄을 닮은 '브리즈 트위드 재킷' 출시",뉴시스,20240321,https://www.newsis.com/view/?id=NISX20240321_0002670160&cID=13001&pID=13000
"이부진, 삼성전자 주식 4100억 처분",한국경제,20240322,https://www.hankyung.com/article/2024032206071
"더 받을 수 있던 660억 포기…이재용, 무엇을 지키려했나[기업&이슈]",아시아경제,20240323,https://view.asiae.co.kr/article/2024032010504035965
"[건설사 원전 진출] 세계로 뻗어나는 소형원전, 삼성물산 건설부문이 책...",글로벌이코노믹,20240324,http://www.g-enews.com/ko-kr/news/article/news_all/202403221109125062bf11c0d58c_1/article.html
[2024주거문화]삼성물산 '넥스트홈' 라이프스타일에 맞춰 벽·평면 재구...,아시아경제,20240325,https://view.asiae.co.kr/article/2024032121583249483
"삼성물산 패션, '실적 악화' 패션업계 속 홀로 '호실적'",서울파이낸스,20240326,http://www.seoulfn.com/news/articleView.html?idxno=514583
"[단독]삼성, 금속노조에 ‘노조 와해’ 배상 판결 항소 포기",경향신문,20240327,https://www.khan.co.kr/national/national-general/article/202403271105001
사외이사 평균급여도 '삼성전자' 1등…2억원 첫 돌파,노컷뉴스,20240328,https://www.nocutnews.co.kr/news/6119509?utm_source=naver&utm_medium=article&utm_campaign=20240328110410
"이재용 회장 동생 이서현, 삼성물산 사장으로 5년만에 경영 복귀(종합)",연합뉴스,20240329,https://www.yna.co.kr/view/AKR20240329119151003?input=1195m
"[이사람] 돌아온 삼성家 차녀, 이서현 삼성물산 사장",머니S,20240330,https://www.moneys.co.kr/article/2024032916084466598
삼성가 차녀 이서현 삼성물산 사장으로 복귀,국민일보,20240331,https://www.kmib.co.kr/article/view.asp?arcid=0019949869&code=61141111&cp=nv
[단독] '삼성물산 합병' 2억달러 분쟁…메이슨 ISDS 이달 판가름,한국경제,20240401,https://www.hankyung.com/article/2024040121371
"""에잇세컨즈의 추억"" 이서현號 삼성물산, '주전공' 패션 새 바람 일으킬...",뉴시스,20240402,https://www.newsis.com/view/?id=NISX20240401_0002683569&cID=13001&pID=13000
"고민시가 신는 ‘숄’은 뭘까? 삼성물산 숄, 홍보대사로 발탁",헤럴드경제,20240403,http://news.heraldcorp.com/view.php?ud=20240403050236
"삼성물산 패션부문 빈폴, 김혜준·소수빈 '뉴 앰배서더'",뉴스1,20240404,https://www.news1.kr/articles/5373486
[건설 열전] 하늘에서 가장 가까운 'K-마천루'…삼성물산의 기술력,화이트페이퍼,20240405,http://www.whitepaper.co.kr/news/articleView.html?idxno=233149
"""호실적 받았는데""···금리우려에 묶인 삼성전자 주식",머니투데이,20240406,http://news.mt.co.kr/mtview.php?no=2024040517500489788
"[리부트K] 삼성물산 건설, '신사업'으로 성장 드라이브··· 올해 신사업...",아주경제,20240407,https://www.ajunews.com/view/20240407141328370
"삼성물산, 삼척에 수소화합물 혼소 발전 인프라 구축한다",연합뉴스,20240408,https://www.yna.co.kr/view/AKR20240408038000003?input=1195m
"‘5조 자산’ 이부진, 4400억 규모 삼성전자 524만주 블록딜 매각 왜?",서울신문,20240409,https://www.seoul.co.kr/news/economy/2024/04/09/20240409500056?wlog_tag3=naver
"신세계百, 봄 패션 할인전…SI·삼성물산·LF 총출동",연합뉴스,20240410,https://www.yna.co.kr/view/AKR20240409125700030?input=1195m
"'삼성물산 합병' 반발 메이슨에 ""438억원+α 배상하라"" (2보)",뉴스1,20240411,https://www.news1.kr/articles/5382174
"438억 배상 판정 이유는…""삼성 합병에 정부개입, 국가책임""",연합뉴스,20240412,https://www.yna.co.kr/view/AKR20240412146300004?input=1195m
‘삼성 합병’ 관련 정부 또 패소… “메이슨에 438억원 배상해야”,법률신문,20240413,https://www.lawtimes.co.kr/news/197535
현대차·삼성그룹 ‘퇴직연금 계열사 몰아주기’ 여전,스카이데일리,20240414,https://www.skyedaily.com/news/news_view.html?ID=228048
"삼성물산, 작업중지권 보장 3년만에 30만건 행사",연합뉴스,20240415,https://www.yna.co.kr/view/PYH20240415028500003?input=1196m
"삼성물산 패션 르메르, 한남 플래그십서 '전시' 오픈",데일리안,20240416,https://www.dailian.co.kr/news/view/1351214/?sc=Naver
"삼성물산 르베이지, SS시즌 권중모 작가 협업 진행",뉴스1,20240417,https://www.news1.kr/articles/5387158
"이서현 삼성물산 사장, 밀라노 방문…경영 복귀 후 첫 출장",더팩트,20240418,http://news.tf.co.kr/read/economy/2091891.htm
삼성물산 1조 규모 자사주 소각,뉴데일리,20240419,https://biz.newdaily.co.kr/site/data/html/2024/04/19/2024041900111.html
건설 연봉 1위 삼성물산 '1.4억원'… 남·녀 직원 근속 1위 대우·현대,머니S,20240420,https://www.moneys.co.kr/article/2024041916301798554
"'9호선 공사비 분쟁' 삼성물산 최종 승소…대법 ""120억 추가 지급해야""",뉴스1,20240421,https://www.news1.kr/articles/5390849
6년 만에 돌아온 이건희 둘째 딸 두고 삼성 준감위원장의 평가는,한국일보,20240422,https://www.hankookilbo.com/News/Read/A2024042213560000870?did=NA
첫 행보 ‘밀라노’ 택한 이서현 삼성물산 사장에 설왕설래,조선비즈,20240423,https://biz.chosun.com/real_estate/real_estate_general/2024/04/23/G6WWWCL7UFFAFFDNJTEN3RMLOU/?utm_source=naver&utm_medium=original&utm_campaign=biz
푸바오 덕에 웃은 삼성물산,한국경제,20240424,https://www.hankyung.com/article/2024042443201
삼성물산 1분기 매출·영업익 성장세,헤럴드경제,20240425,http://news.heraldcorp.com/view.php?ud=20240425050428
"삼성물산 건설부문, 영업이익률 6% '수익성 독주' 비결은",블로터,20240426,https://www.bloter.net/news/articleView.html?idxno=615463
"삼성·현대 ‘웃고’, GS ‘부진’...엇갈린 건설 실적",쿠키뉴스,20240427,http://www.kukinews.com/newsView/kuk202404260143
푸바오 송별객 몰린 에버랜드…비수기 최대 매출 달성,아시아경제,20240428,https://view.asiae.co.kr/article/2024042814215902243
'캐주얼한 출근룩'에 꽂힌 MZ…이 브랜드 '매출 폭발',한국경제,20240429,https://www.hankyung.com/article/202404282782i
"삼성물산 패션 톰 브라운, 현대 본점에 키즈 팝업 오픈",데일리안,20240430,https://www.dailian.co.kr/news/view/1356677/?sc=Naver
"삼성물산, 원베일리 놀이터로 '레드닷 디자인 어워드' 수상",연합뉴스,20240501,https://www.yna.co.kr/view/AKR20240501030800003?input=1195m
"삼성물산 구호, 작가 에디강과 협업…시각장애 어린이 지원",연합뉴스,20240502,https://www.yna.co.kr/view/AKR20240502075000030?input=1195m
"삼성, '유전자 치료제' 점 찍었다…美라투스바이오 투자",뉴시스,20240503,https://www.newsis.com/view/?id=NISX20240503_0002722426&cID=10434&pID=13200
삼성물산·현대건설만 웃은 1분기…대형건설사 실적 '희비',뷰어스,20240504,http://theviewers.co.kr/View.aspx?No=3217859
"대형 건설사 실적 희비 엇갈려···삼성·현대는 성장, 대우·GS는 하락",경향신문,20240505,https://www.khan.co.kr/economy/real_estate/article/202405051620001
"삼성 라이프 사이언스 펀드, 美 라투스바이오에 투자",지디넷코리아,20240506,https://zdnet.co.kr/view/?no=20240506121629
“국내엔 답 없다”… 1분기 현대건설·삼성물산만 ‘웃음’,조선비즈,20240507,https://biz.chosun.com/real_estate/real_estate_general/2024/05/07/PU3LQHP25JGXRCKO4QWJFUVZLQ/?utm_source=naver&utm_medium=original&utm_campaign=biz
"삼성물산 패션 구호플러스, '24년 여름 시즌 컬렉션' 출시",데일리안,20240508,https://www.dailian.co.kr/news/view/1358873/?sc=Naver
"삼성물산-서울경제진흥원, 혁신기술 보유 스타트업 발굴 행사",연합뉴스,20240509,https://www.yna.co.kr/view/AKR20240509037300003?input=1195m
"﻿삼성물산 건설부문, ﻿우수 IT∙플랫폼 스타트업 모잡",화이트페이퍼,20240510,http://www.whitepaper.co.kr/news/articleView.html?idxno=233988
"""믿을 건 해외 수주""…현대건설·삼성물산 '방긋'[K-건설]①",뉴시스,20240511,https://www.newsis.com/view/?id=NISX20240510_0002729810&cID=10401&pID=10400
삼성물산 1분기 수주액 작년 반토막…국내 건설 수주 28% 뚝,땅집고,20240512,https://realty.chosun.com/site/data/html_dir/2024/05/12/2024051200233.html
“건설경기 불황 이정도일 줄이야”...삼성물산 1분기 수주 절반 급감,매일경제,20240513,https://www.mk.co.kr/article/11014093
"삼성물산 패션 ‘시프트 G’, 롯데백화점 본점 입점",이투데이,20240514,https://www.etoday.co.kr/news/view/2359695
"""정부 개입해 삼성물산 합병 승인""…'메이슨 ISDS' 판정문 공개",뉴시스,20240515,https://www.newsis.com/view/?id=NISX20240515_0002735852&cID=10201&pID=10200
"삼성물산, 래미안 서비스 '헤스티아 2.0' 출시…VR기술 도입",연합뉴스,20240516,https://www.yna.co.kr/view/AKR20240516057900003?input=1195m
"삼성물산 리조트, 뚝섬한강공원 친환경 정원 조성",스타뉴스,20240517,https://www.starnewskorea.com/stview.php?no=2024051709522427948
[미래세대가 닮고 싶은 CEO-건설] 오세철 삼성물산 건설부문 대표이사 ...,파이낸셜투데이,20240518,http://www.ftoday.co.kr/news/articleView.html?idxno=321603
"삼성물산 리조트, 뚝섬한강공원 친환경 정원 조성",글로벌이코노믹,20240519,http://www.g-enews.com/ko-kr/news/article/news_all/202405170844232911a96f092d0c_1/article.html
"""오늘은 '성년의 날'""…삼성물산 패션, 젠지세대 위한 선물 제안",뉴스1,20240520,https://www.news1.kr/articles/5420276
"삼성물산 패션 구호, 24년 여름 캠페인 진행",뉴스1,20240521,https://www.news1.kr/articles/5421478
'경영평가 최우수 기업'에 현대차…삼성전자 2위·LG화학 3위,뉴스1,20240522,https://www.news1.kr/articles/5422505
"삼성물산 패션 ""올 여름 편안함과 우아함 강조한 남성 슈트 주목""",뉴시스,20240523,https://www.newsis.com/view/?id=NISX20240523_0002745421&cID=13001&pID=13000
[단독]삼성물산 'CM' 사업조직 확대…새 먹거리 찾는다,아시아경제,20240524,https://view.asiae.co.kr/article/2024052117011050610
"삼성물산, 균형잡힌 포트폴리오가 호실적의 원동력 - 유안타증권",비즈트리뷴,20240525,http://www.biztribune.co.kr/news/articleView.html?idxno=312959
"삼성물산, 잠원강변 리모델링 시공자 선정…'원펠리체' 짓는다",뉴시스,20240526,https://www.newsis.com/view/?id=NISX20240526_0002748424&cID=10405&pID=10400
"이재용 회장, '삼성물산 부당합병 의혹' 2심 오늘 시작",뉴스1,20240527,https://www.news1.kr/articles/5427255
"역대급 더위 온다…삼성물산 패션, 올여름 외출 필수템 '모자'",데일리안,20240528,https://www.dailian.co.kr/news/view/1365694/?sc=Naver
"삼성물산 빈폴키즈, 여름맞이 '트래블 라인' 출시",이데일리,20240529,http://www.edaily.co.kr/news/newspath.asp?newsid=01895846638893840
"현대리바트, 삼성물산 상대로 230억 국제 중재 제기",이데일리,20240530,http://www.edaily.co.kr/news/newspath.asp?newsid=03145526638894168
"[영상]삼성호암상 시상식에 JY 참석…""3년째 수상자들 직접 축하""",이데일리,20240531,http://www.edaily.co.kr/news/newspath.asp?newsid=02784726638894496
도곡동에 삼성전자 본사 세우려다 타워팰리스 지은 사연,신동아,20240601,https://shindonga.donga.com/3/all/13/4967494/1
"'태양광 개발' 키우는 삼성물산, 연내 '호주서 수익화' 목표",머니투데이,20240602,http://news.mt.co.kr/mtview.php?no=2024052814103631790
흥국證 “밸류업 프로그램 선두주자는 삼성물산”,조선비즈,20240603,https://biz.chosun.com/stock/stock_general/2024/06/03/A4GLSYF555BLFCU4MSHX6GODGU/?utm_source=naver&utm_medium=original&utm_campaign=biz
"“로봇이 외부 상가서 단지까지 배송”…삼성물산, 시범 운영",뉴시스,20240604,https://www.newsis.com/view/?id=NISX20240604_0002759909&cID=10401&pID=10400
"현대차·삼성물산, 캐스퍼 SSF샵 출고 이벤트",매일경제,20240605,https://www.mk.co.kr/article/11033985
"현대차·삼성물산, SSF샵서 캐스퍼 출고 이벤트",전남일보,20240606,http://www.jnilbo.com/73828149212
"삼성물산 '태양광 사업' 본격 성장…""ESS·수소로 확장""",뉴시스,20240607,https://www.newsis.com/view/?id=NISX20240603_0002759411&cID=13001&pID=13000
집값 꿈틀대자…수도권 1.4만가구 나온다,서울경제,20240608,https://www.sedaily.com/NewsView/2DADUJF1KF
"삼성·SK·현대차그룹, 로열티 `역대 최대`",디지털타임스,20240609,https://www.dt.co.kr/contents.html?article_no=2024060902109932064007&ref=naver
"삼성물산 SSF샵, 오는 19일까지 스페셜 쇼핑 위크 개최",연합뉴스,20240610,https://www.yna.co.kr/view/AKR20240610045200030?input=1195m
"""MZ 사로잡는다"" 삼성물산 패션, 여성복 브랜드 '앙개' 론칭",뉴시스,20240611,https://www.newsis.com/view/?id=NISX20240611_0002767687&cID=11801&pID=13000
"국힘 노동특위, 삼성물산 현장 방문해 폭염 준비상황 점검",한국경제,20240612,https://www.hankyung.com/article/202406121581i
"NH證 ""삼성물산, 이익체력 강화 진행 중…목표가↓""",뉴시스,20240613,https://www.newsis.com/view/?id=NISX20240613_0002770788&cID=10403&pID=15000
"삼성물산 평택 삼성전자 반도체공장 마감공사 수주, 1조8656억 규모",비즈니스포스트,20240614,https://www.businesspost.co.kr/BP?command=article_view&num=355599
형법에 배임죄 있는데 특경법 가중 처벌… “주요국 어디에도 없어”,조선일보,20240615,https://www.chosun.com/economy/industry-company/2024/06/15/BCJR2JDMARGONECGPHBC54H7XM/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
"[이번주 재개발ㆍ재건축]부산 광안3구역 재개발, 시공사 '삼성물산' 유력",대한경제,20240616,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202406141713094070230
"삼성물산 이세이 미야케, 이랜드 뉴발란스 첫 협업 상품 출시",연합뉴스,20240617,https://www.yna.co.kr/view/AKR20240617044900030?input=1195m
"삼성물산 패션, 숄 ‘포지타노’ 컨셉 팝업",미디어펜,20240618,https://www.mediapen.com/news/view/928882
"""수영복 위에 툭"" 삼성물산, 리조트웨어 출시",뉴시스,20240619,https://www.newsis.com/view/NISX20240619_0002778124
독자 브랜드 키우는 삼성패션…한섬·SI는 해외 브랜드 강화,한국경제,20240620,https://www.hankyung.com/article/2024062007511
"삼성물산 르베이지, 여름 리조트 컬렉션 출시",문화뉴스,20240621,https://www.mhns.co.kr/news/articleView.html?idxno=606231
[부고]김영대씨(삼성물산 패션부문 프로) 부친상,뉴스1,20240622,https://www.news1.kr/articles/5455696
"삼성물산, 부산 광안3 재개발 시공사 선정",뉴시스,20240623,https://www.newsis.com/view/NISX20240623_0002783014
"삼성물산 패션 '준지', 프랑스 파리서 25 SS시즌 컬렉션 진행",뉴시스,20240624,https://www.newsis.com/view/NISX20240624_0002783590
"삼성물산 패션 아미, 신세계 본점 매장 오픈",동아일보,20240625,https://www.donga.com/news/Economy/article/all/20240625/125602898/1
"삼성물산, 4년만에 강남 재건축 도전장",디지털타임스,20240626,https://www.dt.co.kr/contents.html?article_no=2024062702101663075001&ref=naver
"GH-삼성물산, 탄소저감 '무시멘트' 보도블럭 사용 협약",뉴시스,20240627,https://www.newsis.com/view/NISX20240627_0002790203
"삼성물산, 4년만 강남 재건축 도전…넥스트 홈 적용하나?",위키리크스한국,20240628,http://www.wikileaks-kr.org/news/articleView.html?idxno=155017
개미 상반기 톱10 투자 성적 보니…마이너스 8.9%,뉴시스,20240629,https://www.newsis.com/view/NISX20240628_0002791537
"남영2구역 재개발, 삼성물산·HDC현산 '대격돌'",매일경제,20240630,https://www.mk.co.kr/article/11054846
"삼성물산, 도곡삼호 재건축 '래미안 레벤투스' 7월 분양",뉴시스,20240701,https://www.newsis.com/view/NISX20240701_0002793065
"""비 오는 날 스타일링 완성""…삼성물산, 실용적인 '장마템' 제안",뉴스1,20240702,https://www.news1.kr/articles/5465838
"삼성물산 건설부문 노사, 2024년 임단협 체결",미디어펜,20240703,https://www.mediapen.com/news/view/933534
