제목,언론사,날짜,링크
현대차 인증중고에서 가장 많이 팔린 차는? 바로 이 차,조선일보,20240509,https://www.chosun.com/economy/auto/2024/05/09/TLFR4NGDJNCORAZ7246W44MR7Q/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
"현대차 노조, 상여금 900%·금요일 4시간 근무제 등 사측에 요구",연합뉴스,20240510,https://www.yna.co.kr/view/AKR20240510092400057?input=1195m
"현대차·기아, 美서 작년 도난 신고 1∼3위 모델 '불명예'",연합뉴스,20240511,https://www.yna.co.kr/view/AKR20240511008600075?input=1195m
‘킹갓 현대차’ 도요타마저 뛰어넘었다…마침내 세계 1위 등극,매일경제,20240512,https://www.mk.co.kr/article/11013616
"[단독] SK온 배터리, 현대차 신형 상용차에 탑재",매일경제,20240514,https://www.mk.co.kr/article/11015702
[단독] '전기차 끝판왕' GV90 내년 12월 생산…현대차 '승부수',한국경제,20240515,https://www.hankyung.com/article/202405150607i
현대차·기아 10대 중 6대는 SUV '사상 최대',한국경제,20240517,https://www.hankyung.com/article/2024051760881
"현대차 튀르키예법인, 강진 피해 말라티아에 유치원 설립",연합뉴스,20240518,https://www.yna.co.kr/view/AKR20240518003200108?input=1195m
정년 연장 들고나온 현대차 노조,한국경제,20240519,https://www.hankyung.com/article/2024051980221
"'강남 노른자위' 현대차 GBC 조감도 공개에 서울시 ""재협상""",연합뉴스,20240520,https://www.yna.co.kr/view/AKR20240520092400004?input=1195m
105층→55층 설계 바꾸자 서울시 '반대'…현대차 신사옥에 무슨 일,뉴스1,20240521,https://www.news1.kr/articles/5421805
"'역대급 실적' 현대차, 대기업 경영평가 첫 1위…삼성전자는 2위",연합뉴스,20240522,https://www.yna.co.kr/view/AKR20240521139500003?input=1195m
현대차 그랜드스타렉스·기아 카니발 등 12개 차종 26만여대 리콜,JTBC,20240523,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12197477
코스피 시총 4위 된 현대차,주간동아,20240524,https://weekly.donga.com/3/all/11/4962922/1
"[주간사모펀드] 에이스에쿼티, 삼성·현대차·기아 협력사 2500억원에 인...",더팩트,20240525,http://news.tf.co.kr/read/economy/2101209.htm
"""삼성·SK도 통근버스 바꾼대""…'中장악' 전기버스 대항마 뜨나?",한국경제,20240526,https://www.hankyung.com/article/202405263591i
"[단독] 현대차, MS·메타·AWS와 손 잡았다…오버추어 가입",한국경제,20240527,https://www.hankyung.com/article/202405275993i
"현대차, 애플카 브레인 모셨다…고성능 럭셔리카 '액셀'",한국경제,20240528,https://www.hankyung.com/article/2024052891981
"UAE 대통령 만난 정의선…현대차, 중동사업 키운다",뉴시스,20240529,https://www.newsis.com/view/?id=NISX20240528_0002751881&cID=13001&pID=13000
현대차·기아 전기차 택시 13배 급증,세계일보,20240530,http://www.segye.com/newsView/20240530513797?OutUrl=naver
"현대차, 미국서 아동 불법고용 혐의로 피소",경향신문,20240531,https://www.khan.co.kr/national/labor/article/202405311108001
3000만원대 전기차 잇달아 출시… 현대차·기아는 거리로 승부,조선비즈,20240601,https://biz.chosun.com/industry/car/2024/06/01/EJSPR42NX5BENN2HZ2RMHJTH2M/?utm_source=naver&utm_medium=original&utm_campaign=biz
"[단독] ""美서 없어서 못 판다""…투싼 돌풍에 현대차 승부수",한국경제,20240602,https://www.hankyung.com/article/202406029658i
"현대차, 5월 35만여대 판매…전년비 1.9% 증가",노컷뉴스,20240603,https://www.nocutnews.co.kr/news/6155028?utm_source=naver&utm_medium=article&utm_campaign=20240603042532
"현대차 '투싼', 없어서 못 판다더니…미국서 일냈다",한국경제,20240604,https://www.hankyung.com/article/202406044564i
"[단독] 현대차, 2026년 스타리아 전기차로 내놓는다",한국경제,20240606,https://www.hankyung.com/article/202406068913i
공사비냐 공공기여금이냐…현대차 GBC '장고',SBS Biz,20240607,https://biz.sbs.co.kr/article_hub/20000175297?division=NAVER
현대차·기아 EV 라인업 강화…시장 선도 준비[EV 재도약 시그널③],뉴시스,20240608,https://www.newsis.com/view/?id=NISX20240607_0002764122&cID=10435&pID=13000
"현대차, 산불 피해지역 산림생태 복원 추진",연합뉴스,20240610,https://www.yna.co.kr/view/AKR20240610077000003?input=1195m
"손석구가 연기한 현대차 제작 영화, 특별한 이유 있다는데…",한국경제,20240611,https://www.hankyung.com/article/202406117968g
"현대차 수소 트럭, 스위스서 1000만km 달렸다",조선일보,20240612,https://www.chosun.com/economy/auto/2024/06/12/7UNQA3IFJJGGXII6HULSOCZFTQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
"현대차 노조, 임금협상 결렬 선언…파업 수순(종합)",뉴시스,20240613,https://www.newsis.com/view/NISX20240613_0002771871
"명예회장 건강이상설에 현대차그룹주 급등…""풍문 사실무근""(종합)",연합뉴스,20240614,https://www.yna.co.kr/view/AKR20240614118851008?input=1195m
"현대차 인도법인, IPO 절차 착수…신청서 제출",데일리안,20240615,https://www.dailian.co.kr/news/view/1372162/?sc=Naver
작년 세계 최다 판매 車 '테슬라 모델Y'…현대차 투싼은 15위,뉴시스,20240616,https://www.newsis.com/view/NISX20240616_0002774247
"현대차, 인도법인 IPO에 신고가…증권가 ""시총 10.5조 상승 효과""",뉴시스,20240617,https://www.newsis.com/view/NISX20240617_0002774709
"""미래 에너지 핵심은 수소""…현대차의 '빅 픽처'",한국경제,20240618,https://www.hankyung.com/article/202406184520i
삼성·현대차 등 7개 금융복합그룹 자본적정성 6.1%p↑,뉴시스,20240620,https://www.newsis.com/view/NISX20240620_0002779882
‘킹산직’ 500명 추가 채용 제안...노조 달래는 현대차,이코노미스트,20240621,https://economist.co.kr/article/view/ecn202406210048
"[단독]7조 쏟았는데…美, 현대차 메타플랜트 稅혜택 배제",서울경제,20240623,https://www.sedaily.com/NewsView/2DAKSIMANA
"현대차 노조, 파업권 확보…'6년 무분규' 기록 깨지나",뉴시스,20240624,https://www.newsis.com/view/NISX20240624_0002784824
"현대차 노조 6년 만에 파업 기로, 7월 주말 특근 거부",뉴시스,20240626,https://www.newsis.com/view/NISX20240626_0002787757
정의선 현대차 회장이 부산모빌리티쇼 현장을 방문한 까닭,오마이뉴스,20240627,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003042108&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
"현대차, 내년부터 킹산직 대규모 채용… 2년간 1100명",조선비즈,20240628,https://biz.chosun.com/industry/car/2024/06/28/TFGPX5377VF4PJ3OVOPI6OBQ5Y/?utm_source=naver&utm_medium=original&utm_campaign=biz
"'킹산직' 채용 돌아왔다…현대차, 2년간 1,100명 채용",MBN,20240629,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00003&news_seq_no=5037844
현대차 이 정도였어?...미국서 BMW·벤츠도 제쳤다,한경비즈니스,20240630,https://magazine.hankyung.com/business/article/202406301312b
"현대차, 6월 판매량 35만1516대…전년 대비 6.3%↓",뉴시스,20240701,https://www.newsis.com/view/NISX20240701_0002794086
"현대차, 남양연구소에 LFP 배터리 라인 신설 추진",전자신문,20240702,https://www.etnews.com/20240702000270
"니켈 1위 印尼서 전기차 생태계 완성…현대차 ""EV 생산·판매 최적""",한국경제,20240703,https://www.hankyung.com/article/2024070301101
현대차 노조 부분파업 예고... 임금협상 난항,파이낸셜뉴스,20240704,http://www.fnnews.com/news/202407041550106262
"현대차, 모빌리티 기술인력 신규 채용…11월 중 최종 발표",이코노미스트,20240705,https://economist.co.kr/article/view/ecn202407050017
"현대차, '블루오션' 아세안 공략 고삐",비즈워치,20240706,http://news.bizwatch.co.kr/article/industry/2024/07/05/0028
"정의선 회장 제안…현대차, 앙카라 한국공원 '새단장'",뉴시스,20240707,https://www.newsis.com/view/NISX20240707_0002801237
"[단독]현대차, GBC '55층 안' 철회…연내 새 설계안 제안",아시아경제,20240708,https://view.asiae.co.kr/article/2024070815333908847
"현대차, 임금 4.65% 인상 잠정합의",한국경제TV,20240709,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202407090260&t=NN
"""도로 침수 위험! 돌아가세요""…현대차 내비 똑똑해진다",뉴시스,20240710,https://www.newsis.com/view/NISX20240710_0002806001
코스피 연일 강세인데 현대차·기아만 주춤… 지금 사? 말아?,파이낸셜뉴스,20240711,http://www.fnnews.com/news/202407111823513819
"'6년 무분규 타결' 눈앞…현대차 노조, 오늘 잠정합의안 투표",뉴스1,20240712,https://www.news1.kr/industry/general-industry/5476375
"현대차 노사, 사상 첫 임단협 6년 연속 무분규 타결",뉴시스,20240713,https://www.newsis.com/view/NISX20240713_0002809732
"[단독] 현대차, 코하이젠 최대주주로…""수소충전소 직접 짓겠다""",한국경제,20240714,https://www.hankyung.com/article/202407142222i
"[단독]현대차, 생산 차질 없다...모비스 자회사 노조 ""파업 보류""",파이낸셜뉴스,20240715,http://www.fnnews.com/news/202407152240582446
"현대차·기아, 전기연구원과 전기차 생태계 개선 협력",뉴시스,20240716,https://www.newsis.com/view/NISX20240716_0002812416
"[단독] 이번엔 글로비스 협력사 파업...현대차, 울산공장 생산 차질",파이낸셜뉴스,20240717,http://www.fnnews.com/news/202407171944355167
"최태원, 현대차 버스 올라타 '고맙다'고 한 이유는?",뉴시스,20240718,https://www.newsis.com/view/NISX20240718_0002816003
테슬라 2분기 美 캘리포니아 등록대수 24%↓…현대차는 약진,연합뉴스,20240719,https://www.yna.co.kr/view/AKR20240719005300075?input=1195m
"현대차, 싱가포르 EV 생산 확대…BYD·테슬라 '맹추격'",뉴시스,20240720,https://www.newsis.com/view/NISX20240719_0002818546
"'1심 무죄' 급발진의심 사망사고 2심…현대차, 운전자 과실 주장",연합뉴스,20240721,https://www.yna.co.kr/view/AKR20240721012300063?input=1195m
"현대차, 한경협 회비 납부…SK도 조만간 낼듯",뉴시스,20240722,https://www.newsis.com/view/NISX20240722_0002820799
"현대차, 日 이와사키에 전기버스 공급…세계유산 달린다",뉴시스,20240723,https://www.newsis.com/view/NISX20240723_0002821642
"현대차, 이번엔 ‘전기버스’로 日 공략",조선일보,20240724,https://www.chosun.com/economy/auto/2024/07/24/7CXCR4KNIZDXFDOWPGZVPZ2OIQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
"2분기 비싼 차 많이 팔았다…현대차, 분기 최대 영업익 '경신' [종합]",한국경제,20240725,https://www.hankyung.com/article/202407259372g
"현대차, 역대급 분기 실적…'캐즘·트럼프' 파고 넘는다",뉴시스,20240726,https://www.newsis.com/view/NISX20240725_0002826233
세계 1위 토요타 ‘맹추격’...현대차·기아의 무서운 질주,한경비즈니스,20240727,https://magazine.hankyung.com/business/article/202407273277b
"손석구-현대차, 일냈다...美 영화제서 '최고 편집상'",파이낸셜뉴스,20240728,http://www.fnnews.com/news/202407280932408101
"현대차·기아, 인니 AAM 사업 시동…""첫 실증 행사 진행""",뉴시스,20240729,https://www.newsis.com/view/NISX20240729_0002829582
현대차·기아 '정보보호 투자' 425억원…2년간 84% 늘려,연합뉴스,20240730,https://www.yna.co.kr/view/AKR20240729135000003?input=1195m
"""아이오닉5, 유엔사무소 누빈다""…현대차, 유엔기구 협약",뉴시스,20240731,https://www.newsis.com/view/NISX20240731_0002833085
"현대차, 美서 '에어백 불량' 싼타페 5만대 등 리콜",연합뉴스,20240801,https://www.yna.co.kr/view/AKR20240801002500075?input=1195m
현대차 7월 美 판매량 작년보다 3.5% 증가…기아는 10.4%↓(종합),연합뉴스,20240802,https://www.yna.co.kr/view/AKR20240802003051075?input=1195m
"정의선 현대차 회장, 양궁 혼성 듀오 격려",연합뉴스,20240803,https://www.yna.co.kr/view/PYH20240803045200013?input=1196m
정의선 현대차 회장 축하받는 김우진,연합뉴스,20240804,https://www.yna.co.kr/view/PYH20240804166100013?input=1196m
"현대차, 군산에 인증 중고차센터…용인·양산 이어 세번째",연합뉴스,20240805,https://www.yna.co.kr/view/AKR20240805032900003?input=1195m
"현대차-인천국제공항공사, 모빌리티 혁신 업무협약 체결",동아일보,20240806,https://www.donga.com/news/Economy/article/all/20240806/126377213/2
"현대차, 태국서 전기차 만든다…386억원 규모 투자(종합)",연합뉴스,20240807,https://www.yna.co.kr/view/AKR20240807090751076?input=1195m
BMW·현대차·기아·KGM커머셜 103개 차종 17만2천976대 리콜,연합뉴스,20240808,https://www.yna.co.kr/view/AKR20240807113400003?input=1195m
현대차·기아 美서 절도방지 소프트웨어 설치후 도난율 64%↓,연합뉴스,20240809,https://www.yna.co.kr/view/AKR20240809003700075?input=1195m
"현대차·제네시스, 전기차 13종 배터리 제조사 홈페이지서 공개",연합뉴스,20240810,https://www.yna.co.kr/view/AKR20240810043400003?input=1195m
"현대차, 차종별 배터리 제조사 공개…대부분 K-배터리",뉴시스,20240811,https://www.newsis.com/view/NISX20240811_0002845569
"기아, 전기차 7종 배터리 제조사 공개…현대차 이어 두번째",연합뉴스,20240812,https://www.yna.co.kr/view/AKR20240812115700003?input=1195m
"현대차·기아, ‘전기차 포비아’ 확산에 무상점검 실시",동아일보,20240813,https://www.donga.com/news/Economy/article/all/20240813/126514237/1
"산업차관, 현대차·LG 만나 엣지 반도체 지원 약속…첫 현장행보",뉴시스,20240814,https://www.newsis.com/view/NISX20240814_0002849288
"현대차·기아, 배터리 안전기술 ‘BMS’ 공개",KBS,20240815,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8036135&ref=A
"정의선 현대차 회장, 변중석 여사 17주기 제사 참석",연합뉴스,20240816,https://www.yna.co.kr/view/PYH20240816126000013?input=1196m
"""배터리 이상 시 즉시 통보""…현대차, EV 안전기술 공개 外[금주의 산업...",뉴시스,20240817,https://www.newsis.com/view/NISX20240816_0002852180
"현대차·LS그룹, 印텔랑가나주 총리 회동…""투자협력 논의""(종합)",연합뉴스,20240818,https://www.yna.co.kr/view/AKR20240818013451003?input=1195m
"장재훈 현대차 사장 ""수소는 에너지 전환 핵심…도전하라""",뉴시스,20240819,https://www.newsis.com/view/NISX20240819_0002854031
"현대차·기아 ""전기차 배터리 100% 충전해도 안전""",뉴시스,20240820,https://www.newsis.com/view/NISX20240820_0002855223
“현대차가 미국서 드디어 해냈다”…전기차 점유율 테슬라까지 위협,매일경제,20240821,https://www.mk.co.kr/article/11097364
"S&P, 현대차·기아 신용등급 'A-'로 상향…전망 '안정적'",뉴시스,20240822,https://www.newsis.com/view/NISX20240822_0002858302
"현대차 성 김 고문, 美 ‘조지 F. 케넌상’ 수상자 선정",동아일보,20240823,https://www.donga.com/news/Economy/article/all/20240823/126660010/1
"""현대차 이정도였어?""...벤츠·BMW 까지 '추월'",한경비즈니스,20240824,https://magazine.hankyung.com/business/article/202408243050b
"현대차 아이오닉 5 N, 美 카앤드라이버 ‘2024 올해의 전기차’ 선정",이코노미스트,20240825,https://economist.co.kr/article/view/ecn202408240006
"현대차·기아, 3대 신용평가사 '올 A'…""세계 최고 수준""",뉴시스,20240826,https://www.newsis.com/view/NISX20240826_0002862112
"10조짜리 공장 가동 직전, 美육군의 태클…현대차 비상 걸렸다",중앙일보,20240827,https://www.joongang.co.kr/article/25273455
현대차 2033년까지 120조 투자…하이브리드 차종 두배로 확대,연합뉴스,20240828,https://www.yna.co.kr/view/AKR20240828115600003?input=1195m
"외신, 현대차·기아 신용등급 '올 A' 주목…""車업계 위상↑""",연합뉴스,20240829,https://www.yna.co.kr/view/AKR20240829069300003?input=1195m
'연봉 2배' 중국 제안에 홀라당…현대차 영업비밀 넘긴 전 연구원,머니투데이,20240830,http://news.mt.co.kr/mtview.php?no=2024083019432670435
'현대차 아이오닉9' 11월 공개…초강력 신차 몰려온다[SUV 전성시대②],뉴시스,20240831,https://www.newsis.com/view/NISX20240830_0002869680
"현대차·기아, 1~7월 하이브리드 22만대 수출…전년비 35%↑",뉴시스,20240901,https://www.newsis.com/view/NISX20240901_0002870588
캐즘·화재공포 뚫고 현대차·기아 전기차 8월 반전 실적 썼다,파이낸셜뉴스,20240902,http://www.fnnews.com/news/202409021831519768
"현대차, 전기차 3종 가격 낮춘 'E-밸류+' 트림 출시",뉴시스,20240903,https://www.newsis.com/view/NISX20240903_0002873073
"""꽉 막힌 국도77호선 함께 뚫는다""...화성시-현대차 '맞손'",YTN,20240904,https://www.ytn.co.kr/_ln/0115_202409042104588840
"현대차, 56년만에 누적 판매 1억대 돌파 '눈앞'",아시아경제,20240905,https://view.asiae.co.kr/article/2024090511425386837
"현대차·기아, 무상보증 끝나도 전기차 안심점검 해준다",뉴시스,20240906,https://www.newsis.com/view/NISX20240906_0002878624
"[포커스] 현대차, 56년 만에 누적 판매량 1억대 돌파 '눈앞'",TV조선,20240907,https://news.tvchosun.com/site/data/html_dir/2024/09/07/2024090790132.html
"현대차 아이오닉6, 미 켈리블루북 '2025 최고 전기차' 선정",연합뉴스,20240908,https://www.yna.co.kr/view/PYH20240908027600003?input=1196m
"현대차 월드랠리팀, 2024 WRC 그리스 랠리서 1∼3위 석권",연합뉴스,20240909,https://www.yna.co.kr/view/AKR20240909039600003?input=1195m
"현대차·기아, 엔진의 오스카 '워즈오토-10대 엔진' 수상",뉴시스,20240910,https://www.newsis.com/view/NISX20240910_0002882106
"현대차·기아, 국내 3대 신용평가사 등급 'AAA' 획득",뉴시스,20240911,https://www.newsis.com/view/NISX20240911_0002884530
"현대차·美 GM, 승용·상용차 공동으로 개발·생산한다",연합뉴스,20240912,https://www.yna.co.kr/view/AKR20240912159800003?input=1195m
"""북미 1위 GM과 협력"" 현대차, GM發 호재에 2%대 상승",뉴시스,20240913,https://www.newsis.com/view/NISX20240913_0002887809
"""교황님이 왜 거기서 나와""… 현대차 아이오닉5 타고 '순방'",데일리안,20240914,https://www.dailian.co.kr/news/view/1407668/?sc=Naver
현대차도 짐 싼다…'이 나라'서 발 빼는 기업들,뉴시스,20240915,https://www.newsis.com/view/NISX20240913_0002887601
5억 넘는 슈퍼카 '포니 쿠페' 나온다…현대차 공식 선언,한국경제,20240916,https://www.hankyung.com/article/202409160534i
"'역대급 저평가'라는데…""현대차, 지금 담아도 될까요?""",한국경제,20240917,https://www.hankyung.com/article/202409138756i
"‘50만대 판매 눈앞’ 현대차 체코공장, 친환경차 생산거점 우뚝",파이낸셜뉴스,20240918,http://www.fnnews.com/news/202409181826308161
현대차 KT 최대주주로…경영 참여는?,SBS Biz,20240919,https://biz.sbs.co.kr/article_hub/20000192401?division=NAVER
"현대차, 체코 오스트라바 공대와 ‘미래 모빌리티’ 공동 연구 맞손",이코노미스트,20240920,https://economist.co.kr/article/view/ecn202409200042
"현대차 체코공장, 연내 누적 50만대 판매 가시권",비즈워치,20240921,http://news.bizwatch.co.kr/article/industry/2024/09/20/0029
"현대차 체코공장 찾은 정의선…""전기차 투자 강화""",파이낸셜뉴스,20240922,http://www.fnnews.com/news/202409221058102897
"SK온, 흑자전환하나…내달부터 美공장서 현대차 배터리 양산",뉴시스,20240923,https://www.newsis.com/view/NISX20240923_0002894999
삼성전자·현대차 등 100종목 구성… K디스카운트 해소될까 [뉴스 투데이...,세계일보,20240924,http://www.segye.com/newsView/20240924515946?OutUrl=naver
주차장 헤매던 시간 사라질까… 갤럭시로 현대차 잦는다,세계일보,20240925,http://www.segye.com/newsView/20240925506192?OutUrl=naver
"현대차·기아-에코프로비엠, LFP 배터리 양극재 新제조 기술 개발 협력",뉴시스,20240926,https://www.newsis.com/view/NISX20240926_0002899870
"현대차·기아, 美 유명 예술대학과 미래디자인 연구협력 강화",연합뉴스,20240927,https://www.yna.co.kr/view/AKR20240927036200003?input=1195m
현대차·고려아연·HD현대 등 총출동…'H2 MEET 2024' 미래 수소 청사진...,머니투데이방송,20240928,https://news.mtn.co.kr/news-detail/2024092807424690696
"현대차 '쿨링 필름' 캠페인, 글로벌 PR업계서 큰 반향",뉴시스,20240929,https://www.newsis.com/view/NISX20240929_0002903214
"현대차, 누적 생산 '1억대' 돌파…57년만의 성과",뉴시스,20240930,https://www.newsis.com/view/NISX20240930_0002903960
"“해봤어?” 헤리티지의 현대차, 1억대 생산 새역사",동아일보,20241001,https://www.donga.com/news/Economy/article/all/20240930/130133157/2
현대차 9월 美 판매 작년보다 9% 감소…기아는 12%↓,연합뉴스,20241002,https://www.yna.co.kr/view/AKR20241002004200075?input=1195m
"현대차, 9월 판매 34만3824대…해외 판매 5% 줄었다",파이낸셜뉴스,20241003,http://www.fnnews.com/news/202410021627183771
"현대차, 아이오닉5 자율주행…'웨이모'와 협력한다",뉴시스,20241004,https://www.newsis.com/view/NISX20241004_0002908892
"""현대차, 이달 22일 인도 증시 상장…기업가치 26조원 전망""",파이낸셜뉴스,20241005,http://www.fnnews.com/news/202410051432146701
"현대차, 수소전기버스 ‘일렉시티 FCEV’ 누적 판대 1000대 돌파",이코노미스트,20241006,https://economist.co.kr/article/view/ecn202410060010
삼성전자·SK하이닉스·현대차...3개월 만에 시총 10조원 곤두박질,이코노미스트,20241007,https://economist.co.kr/article/view/ecn202410070021
"현대차 美조지아공장 가동 시작?…""아직 준비 단계""",뉴시스,20241008,https://www.newsis.com/view/NISX20241008_0002911958
"현대차, 글로벌 100대 브랜드 30위…“브랜드 가치 230억달러 달성”",헤럴드경제,20241010,https://news.heraldcorp.com/view.php?ud=20241010050476
