제목,언론사,날짜,링크
"KB금융 임직원, 'MWC 2024' 참관",이데일리,20240226,http://www.edaily.co.kr/news/newspath.asp?newsid=01744966638794456
KB금융 BIS비율 16%대 '유일'…자본력도 '리딩뱅크',데일리안,20240227,https://www.dailian.co.kr/news/view/1332346/?sc=Naver
"KB금융, 인천 서구에 거점형 늘봄센터 개관",뉴시스,20240228,http://www.newsis.com/view/?id=NISX20240228_0002643096&cID=15001&pID=15000
문턱 높은 '노조추천이사제' KB금융-기업은행 노조 엇갈린 행보,비즈워치,20240229,http://news.bizwatch.co.kr/article/finance/2024/02/29/0005
KB Pay 리브메이트 오늘의 퀴즈 정답 3월 1일,bnt뉴스,20240301,https://www.bntnews.co.kr/article/view/bnt202403010011
KB Pay 리브메이트 오늘의 퀴즈 정답 3월 2일,bnt뉴스,20240302,https://www.bntnews.co.kr/article/view/bnt202403020007
"KB금융 “부동산 변수, 공급과 금리…금리인하 시기·폭 중대 영향”",조세일보,20240303,http://www.joseilbo.com/news/news_read.php?uid=511059&class=18&grp=
"KB금융, 서울과기대에서 '든든한 아침밥' 지원",뉴시스,20240304,http://www.newsis.com/view/?id=NISX20240304_0002647349&cID=15003&pID=15000
"금융지주 임직원, 평균연봉 2억원 넘었다",뉴시스,20240305,http://www.newsis.com/view/?id=NISX20240304_0002647122&cID=15001&pID=15000
"박정림 전 KB증권 대표, SK증권 사외이사 내정",조선비즈,20240306,https://biz.chosun.com/stock/stock_general/2024/03/06/JCPPLXTCGBB63P5BJXX76YV6WE/?utm_source=naver&utm_medium=original&utm_campaign=biz
[금융사 이사회 분석] [KB금융] 사외이사 단독 추천한 이명활 후보 누구,딜사이트,20240307,https://dealsite.co.kr/articles/119121
"[게시판] KB금융, 여성 영세사업자 150여명 지원",연합뉴스,20240308,https://www.yna.co.kr/view/AKR20240308051000002?input=1195m
"KB금융그룹, 英 '브랜드 파이낸스' 선정 국내 1위 금융 브랜드 달성",천지일보,20240309,https://www.newscj.com/news/articleView.html?idxno=3116257
"금융지주 사외이사 기본급 월 400만원 이상, KB금융 억대 보수도",일간스포츠,20240310,https://isplus.com/article/view/isp202403100162
"은행 이자장사 끝물…""4대 금융 순이익 꺾여""",한국경제,20240311,https://www.hankyung.com/article/2024031126031
"KB금융, CDP 기후변화 대응 '탄소경영 아너스 클럽' 선정",뉴시스,20240312,http://www.newsis.com/view/?id=NISX20240312_0002657381&cID=15001&pID=15000
"KB금융, ELS 배상액 최소 1조 예상되는데 주가는 '신고가'…왜?",시사저널,20240313,http://www.sisajournal.com/news/articleView.html?idxno=285423
주요 금융지주 회장 작년 연봉 얼마받았나… 전 KB금융 회장 38.6억(종합...,파이낸셜뉴스,20240314,http://www.fnnews.com/news/202403142114257826
"KB금융, 빈 심포니 콘서트 17~20일 개최",뉴시스,20240315,http://www.newsis.com/view/?id=NISX20240315_0002662005&cID=15001&pID=15000
KB Pay 리브메이트 오늘의 퀴즈 정답 3월 16일,bnt뉴스,20240316,https://www.bntnews.co.kr/article/view/bnt202403160010
KB Pay 리브메이트 오늘의 퀴즈 정답 3월 17일,bnt뉴스,20240317,https://www.bntnews.co.kr/article/view/bnt202403170003
"KB금융, 전국 대학에 '천원의 아침밥' 지원",뉴시스,20240318,https://www.newsis.com/view/?id=NISX20240318_0002665277&cID=15001&pID=15000
"양종희 KB금융 회장, 자사주 5000주 매입",아시아경제,20240319,https://view.asiae.co.kr/article/2024031916375886230
"홍콩 ELS 배상액만 1조원… KB금융, 리딩뱅크 수성 가능할까",조선비즈,20240320,https://biz.chosun.com/stock/finance/2024/03/20/FGFSKFJA2FGEXKBGHILTPSYAQY/?utm_source=naver&utm_medium=original&utm_campaign=biz
"양종희 KB금융 회장 ""기업 혁신에 여성 리더 역할 중요""",연합뉴스,20240321,https://www.yna.co.kr/view/AKR20240321123700002?input=1195m
KB금융 이사회 의장에 권선주… 첫 여성 의장 탄생,매일경제,20240322,https://www.mk.co.kr/article/10972108
"KB·하나·우리금융, 주주환원율 평균 35.1%… 배당 확대",머니S,20240323,https://www.moneys.co.kr/article/2024032216101210912
KB금융지주 첫 여성 의장 탄생...권선주 이사회 의장,여성신문,20240324,https://www.womennews.co.kr/news/articleView.html?idxno=246746
"KB금융, 전국 최초 ‘초등주말돌봄센터’ 지원…돌봄공백 해소 앞장",이코노미스트,20240325,https://economist.co.kr/article/view/ecn202403250013
"신한·KB금융 이사회, 여성 의장 잇단 선임",세계일보,20240326,http://www.segye.com/newsView/20240326516549?OutUrl=naver
"KB금융, 'KB스타즈 배구단' 재능기부…늘봄학교서 배구 수업",뉴시스,20240327,https://www.newsis.com/view/?id=NISX20240327_0002676797&cID=15003&pID=15000
"KB금융, 마이데이터 통합 플랫폼 구축",뉴시스,20240328,https://www.newsis.com/view/?id=NISX20240328_0002678322&cID=15001&pID=15000
"KB금융, 고객데이터 통합 관리 플랫폼 구축",국민일보,20240329,https://www.kmib.co.kr/article/view.asp?arcid=1711610731&code=11151300&cp=nv
KB Pay 리브메이트 오늘의 퀴즈 정답 3월 30일,bnt뉴스,20240330,https://www.bntnews.co.kr/article/view/bnt202403300009
KB Pay 리브메이트 오늘의 퀴즈 정답 3월 31일,bnt뉴스,20240331,https://www.bntnews.co.kr/article/view/bnt202403310005
"KB금융, 1인 가구 자립 위한 경제 교육 지원",조선비즈,20240401,https://biz.chosun.com/stock/finance/2024/04/01/RIXIFZYYEBC4XIZYCDAKEI47ZI/?utm_source=naver&utm_medium=original&utm_campaign=biz
"KB금융, '인도네시아 KB뱅크' 정상화 이뤄낼까",더팩트,20240402,http://news.tf.co.kr/read/economy/2087572.htm
"KB금융, 전 계열사 임직원 대상 ‘데이터 이노베이션 포럼’ 개최",뉴스1,20240403,https://www.news1.kr/articles/5373042
"KB금융, 울진에 나무 4만5천그루 심는다…꿀벌 살리기 프로젝트",연합뉴스,20240404,https://www.yna.co.kr/view/AKR20240404123000002?input=1195m
"KB금융, 식목일 맞아 경북 울진에 ‘K-Bee 프로젝트’ 두 번째 밀원숲 조...",뉴스캠프,20240405,http://www.newscammp.co.kr/article/view/ncp202404050022
KB Pay 리브메이트 오늘의 퀴즈 정답 4월 6일,bnt뉴스,20240406,https://www.bntnews.co.kr/article/view/bnt202404060010
KB Pay 리브메이트 오늘의 퀴즈 정답 4월 7일,bnt뉴스,20240407,https://www.bntnews.co.kr/article/view/bnt202404070006
"KB금융, '늘봄학교 샌드아트 체험 수업' 진행",뉴시스,20240408,https://www.newsis.com/view/?id=NISX20240408_0002691862&cID=15003&pID=15000
"KB국민은행, ‘배임사고’ 연달아 발생…소득 부풀려 과다대출",스포츠서울,20240409,https://www.sportsseoul.com/news/read/1417503?ref=naver
"국민은행, 청년 IT인재 양성 프로그램 KB IT's Your Life 모집",머니투데이,20240410,http://news.mt.co.kr/mtview.php?no=2024041014521438051
고교 졸업 때까지 1대1 지원하는 'KB라스쿨' 참가자 모집,한국경제,20240411,https://www.hankyung.com/article/202404114506i
"삼성-KB, 슈퍼앱 동맹…'네·카·토'와 맞짱",한국경제,20240412,https://www.hankyung.com/article/2024041277641
KB Pay 리브메이트 오늘의 퀴즈 정답 4월 13일,bnt뉴스,20240413,https://www.bntnews.co.kr/article/view/bnt202404130009
KB Pay 리브메이트 오늘의 퀴즈 정답 4월 14일,bnt뉴스,20240414,https://www.bntnews.co.kr/article/view/bnt202404140005
"KB국민은행, 고객 신뢰회복 ·금융소비자 보호 강화 나서",비즈트리뷴,20240415,http://www.biztribune.co.kr/news/articleView.html?idxno=309363
"삼성증권 ""KB금융, 홍콩H ELS 최악 상황에도 이익 성장""",연합뉴스,20240416,https://www.yna.co.kr/view/AKR20240416021700008?input=1195m
KB Pay 리브메이트 오늘의 퀴즈 정답 4월 17일,bnt뉴스,20240417,https://www.bntnews.co.kr/article/view/bnt202404170045
"KB헬스케어, 평창카운티 입주자에 디지털 헬스케어 서비스 제공",파이낸셜뉴스,20240418,http://www.fnnews.com/news/202404181011487309
"KB금융, AI로 계열사 고객센터 '연계 상담' 서비스",연합뉴스,20240419,https://www.yna.co.kr/view/AKR20240419120000002?input=1195m
KB Pay 리브메이트 오늘의 퀴즈 정답 4월 20일,bnt뉴스,20240420,https://www.bntnews.co.kr/article/view/bnt202404200010
"“전화 한통에 은행·카드·증권 모두 상담”…KB금융, 계열사 고객센터...",부산일보,20240421,https://www.busan.com/view/busan/view.php?code=2024042111122487587
"KB금융, '지구의 날' 맞아 전 계열사 주요 건물 10분간 소등",뉴시스,20240422,https://www.newsis.com/view/?id=NISX20240422_0002707995&cID=15003&pID=15000
"KB국민은행, 서민금융진흥원에 218억원 출연…서민금융 공급 지원",뉴시스,20240423,https://www.newsis.com/view/?id=NISX20240423_0002709525&cID=15003&pID=15000
"국민은행 노사, 베트남에 'KB라이브러리' 선물",한국경제,20240424,https://www.hankyung.com/article/202404243327i
"KB금융 ""홍콩 ELS 관련 추가 손실 가능성 없어""",뉴시스,20240425,https://www.newsis.com/view/?id=NISX20240425_0002713703&cID=15003&pID=15000
"""금융지주 첫 성적표 보니""…KB금융, ELS 빼면 '최대 실적'",뉴시스,20240426,https://www.newsis.com/view/?id=NISX20240425_0002713768&cID=15001&pID=15000
"4대 금융지주, ELS 부채 털어내고 훨훨…KB 시총 10위 진입",서울신문,20240427,https://www.seoul.co.kr/news/economy/2024/04/26/20240426500234?wlog_tag3=naver
초유의 홍콩 ELS 악재에도…'금융 빅3' 신한-KB-하나 '1조 클럽',뉴스1,20240428,https://www.news1.kr/articles/5398484
"양종희 KB금융 회장, '바이바이 플라스틱 챌린지' 동참",뉴시스,20240429,https://www.newsis.com/view/?id=NISX20240429_0002716482&cID=15003&pID=15000
"KB금융, 스타트업 육성 10년",한국경제,20240430,https://www.hankyung.com/article/2024043082341
"KB금융, 반포에 프리미엄 PB센터 '골드앤와이즈 더 퍼스트' 오픈",뉴스1,20240501,https://www.news1.kr/articles/5402386
"KB금융, 반포에 '골드앤와이즈 더 퍼스트' 2호점 오픈",데일리한국,20240502,https://daily.hankooki.com/news/articleView.html?idxno=1080169
"KB금융, 마음건강 주제로 ‘오늘도 힘’ 영상 제작",이코노미스트,20240503,https://economist.co.kr/article/view/ecn202405030039
KB Pay 리브메이트 오늘의 퀴즈 정답 5월 4일,bnt뉴스,20240504,https://www.bntnews.co.kr/article/view/bnt202405040010
KB Pay 리브메이트 오늘의 퀴즈 정답 5월 5일,bnt뉴스,20240505,https://www.bntnews.co.kr/article/view/bnt202405050010
"KB금융, 마음건강 '오늘도 힘' 영상 공개",라이센스뉴스,20240506,https://www.lcnews.co.kr/news/articleView.html?idxno=74630
"양종희 KB금융 회장, 직장어린이집 찾아…'아이 키우기 좋은 환경' 앞장",뉴시스,20240507,https://www.newsis.com/view/?id=NISX20240507_0002725500&cID=15003&pID=15000
"KB국민은행, AI금융비서 오픈베타서비스 참여 이벤트",뉴스핌,20240508,https://www.newspim.com/news/view/20240508000858
"KB금융, 임직원 봉사단 확대…경제교육 신설",뉴시스,20240509,https://www.newsis.com/view/?id=NISX20240509_0002729139&cID=15001&pID=15000
"""거치기간→이자만 내는 기간""…KB금융, '고객언어 가이드' 발간",뉴스1,20240510,https://www.news1.kr/articles/5411753
"[인터뷰] 오순영 KB국민 AI센터장 ""은행판 챗GPT 기술 완성, 3년 내""",SBS Biz,20240511,https://biz.sbs.co.kr/article_hub/20000170947?division=NAVER
"KB금융, 'KB고객언어 가이드' 발간",경북매일신문,20240512,http://www.kbmaeil.com/news/articleView.html?idxno=995896
"KB국민은행, 'Green Month, 다함께 부산 플로깅' 행사 실시",스포츠한국,20240513,https://sports.hankooki.com/news/articleView.html?idxno=6862767
"KB금융, ‘KB 국민함께 꿍따리 춰봐라’ 챌린지",한국경제,20240514,https://www.hankyung.com/article/202405148781i
"KB금융그룹, 'KB 국민함께 꿍따리춰봐라' 챌린지 진행",스포츠조선,20240515,https://sports.chosun.com/life/2024-05-15/202405150100099170014276
"KB증권, 경기지역 '바람개비서포터즈' 금융교육 실시",이데일리,20240516,http://www.edaily.co.kr/news/newspath.asp?newsid=01922086638889576
"KB국민은행, 캄보디아 중앙은행과 QR코드 지급결제시스템 구축",머니S,20240517,https://www.moneys.co.kr/article/2024051711060881251
KB Pay 리브메이트 오늘의 퀴즈 정답 5월 18일,bnt뉴스,20240518,https://www.bntnews.co.kr/article/view/bnt202405180018
"양종희 KB금융 회장 ""非은행 수익 제고해 ROE 10%대 유지""",뉴스1,20240519,https://www.news1.kr/articles/5419389
KB금융 '블랙스톤'과 공동투자 확대,지디넷코리아,20240520,https://zdnet.co.kr/view/?no=20240520142738
"KB금융, KPGA투어 리브챔피언십 23일 개막",뉴시스,20240521,https://www.newsis.com/view/?id=NISX20240521_0002741876&cID=15001&pID=15000
KB금융 리브챔피언십 포토콜,연합뉴스,20240522,https://www.yna.co.kr/view/PYH20240522162600013?input=1196m
"KB금융, 미래 혁신이끌 스타트업 20곳 선정",파이낸셜뉴스,20240523,http://www.fnnews.com/news/202405231804342379
"이태희, 넘어져도 버디 9개…KB금융 리브챔피언십 2R 선두(종합)",연합뉴스,20240524,https://www.yna.co.kr/view/AKR20240524111851007?input=1195m
"한승수, KPGA KB금융 리브챔피언십 3R 단독 선두…2위와 2타 차",연합뉴스,20240525,https://www.yna.co.kr/view/AKR20240525037400007?input=1195m
"한승수, KPGA KB금융 리브챔피언십 우승…통산 3승(종합)",뉴시스,20240526,https://www.newsis.com/view/?id=NISX20240526_0002748694&cID=10504&pID=10500
"밸류업 예고공시 첫 주자는 KB금융…""4분기 중 공시""",한국경제TV,20240527,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202405270028&t=NN
"KB금융, 은행·증권·보험 '복합 자산관리센터' 선보여",연합뉴스,20240528,https://www.yna.co.kr/view/AKR20240528102500002?input=1195m
"KB금융, 글로벌 현지직원 한국 초청 워크숍",뉴시스,20240529,https://www.newsis.com/view/?id=NISX20240529_0002752642&cID=15001&pID=15000
밸류업 첫 공시는 KB금융·키움증권…다음 타자는,뉴시스,20240530,https://www.newsis.com/view/?id=NISX20240529_0002753607&cID=10403&pID=15000
"KB스타뱅킹, 15개 은행 앱 중 '모바일 전환율' 1위",뉴스1,20240531,https://www.news1.kr/articles/5433873
KB Pay 리브메이트 오늘의 퀴즈 정답 6월 1일,bnt뉴스,20240601,https://www.bntnews.co.kr/article/view/bnt202406010019
KB Pay 리브메이트 오늘의 퀴즈 정답 6월 2일,bnt뉴스,20240602,https://www.bntnews.co.kr/article/view/bnt202406020015
"KB금융, '글로벌 유니콘 기업' 키운다",더팩트,20240603,http://news.tf.co.kr/read/economy/2103815.htm
삼성·KB금융 '고금리 파킹통장' 내놓는다,한국경제,20240604,https://www.hankyung.com/article/2024060455371
KB Pay 리브메이트 오늘의 퀴즈 정답 6월 5일,bnt뉴스,20240605,https://www.bntnews.co.kr/article/view/bnt202406050029
KB Pay 리브메이트 오늘의 퀴즈 정답 6월 6일,bnt뉴스,20240606,https://www.bntnews.co.kr/article/view/bnt202406060022
"KB국민은행 ""신분증, 이제 KB스타뱅킹에 넣고 다니세요""",이데일리,20240607,http://www.edaily.co.kr/news/newspath.asp?newsid=01807286638919424
KB Pay 리브메이트 오늘의 퀴즈 정답 6월 8일,bnt뉴스,20240608,https://www.bntnews.co.kr/article/view/bnt202406080020
KB Pay 리브메이트 오늘의 퀴즈 정답 6월 9일,bnt뉴스,20240609,https://www.bntnews.co.kr/article/view/bnt202406090008
‘2024 KB금융 한국컬링선수권대회’ 의정부에서 열려,프레시안,20240610,https://www.pressian.com/pages/articles/2024061010583407138?utm_source=naver&utm_medium=search
"인니 'KB FMF' 창립 30주년…이창권 사장, 현지 방문 임직원 독려",뉴스1,20240611,https://www.news1.kr/articles/5443117
"KB국민인증서, 기업도 쓸 수 있다",지디넷코리아,20240612,https://zdnet.co.kr/view/?no=20240612140015
"KB라이프생명, 우수인증설계사 비율 17년 연속 업계 1위",파이낸셜뉴스,20240613,http://www.fnnews.com/news/202406131445439681
"KB스타뱅킹, 모임통장부터 알뜰폰 요금제까지 생활 서비스 확대",파이낸셜뉴스,20240614,http://www.fnnews.com/news/202406141556560687
KB Pay 리브메이트 오늘의 퀴즈 정답 6월 15일,bnt뉴스,20240615,https://www.bntnews.co.kr/article/view/bnt202406150017
KB 1위 탈환… 4대금융 2분기 실적은?,디지털타임스,20240616,https://www.dt.co.kr/contents.html?article_no=2024061702101663076001&ref=naver
"KB금융, 846개 영업점·고객센터 '무더위 쉼터'로 운영",연합뉴스,20240617,https://www.yna.co.kr/view/AKR20240617037000002?input=1195m
"KB국민은행, 어르신 무료급식 봉사활동 실시",뉴스핌,20240618,https://www.newspim.com/news/view/20240618000559
"KB금융, 미혼모·한부모가정 경제자립교육 진행",뉴시스,20240619,https://www.newsis.com/view/NISX20240619_0002778595
"KB금융, AI 등 혁신과제 해결할 스타트업 모집",연합뉴스,20240620,https://www.yna.co.kr/view/AKR20240620066700002?input=1195m
"KB모바일, 화상상담으로 '주담대·퇴직연금'까지 가입한다",뉴스1,20240621,https://www.news1.kr/articles/5454627
KB Pay 리브메이트 오늘의 퀴즈 정답 6월 22일,bnt뉴스,20240622,https://www.bntnews.co.kr/article/view/bnt202406220027
홍콩 리스크 털어낸 은행주…외국인 쓸어담았다,한국경제,20240623,https://www.hankyung.com/article/2024062355831
KB 이어 우리금융도 “기업가치 제고 계획 공시 예정”,경향신문,20240624,https://www.khan.co.kr/economy/finance/article/202406241515001
"KB증권, 지속가능성 담은 ‘ESG Report 2023’ 발간",이데일리,20240625,http://www.edaily.co.kr/news/newspath.asp?newsid=01649846638925328
"KB금융그룹, 아이 키우기 편하게 전국에 '온종일 돌봄교실'…꿀벌 키우...",한국경제,20240626,https://www.hankyung.com/article/2024062593051
[ESG 경영대상] 사회부문 우수상 수상한 KB금융지주,더팩트,20240627,http://news.tf.co.kr/read/photomovie/2110854.htm
"KB금융, 2023 지속가능경영보고서 발간",뉴시스,20240628,https://www.newsis.com/view/NISX20240628_0002790701
KB Pay 리브메이트 오늘의 퀴즈 정답 6월 29일,bnt뉴스,20240629,https://www.bntnews.co.kr/article/view/bnt202406290010
KB Pay 리브메이트 오늘의 퀴즈 정답 6월 30일,bnt뉴스,20240630,https://www.bntnews.co.kr/article/view/bnt202406300008
[Who Is ?] 양종희 KB금융지주 대표이사 회장,비즈니스포스트,20240701,https://www.businesspost.co.kr/BP?command=article_view&num=357280
"BNK증권 ""KB금융, 최대실적·PBR 상승 지속…목표가↑""",연합뉴스,20240702,https://www.yna.co.kr/view/AKR20240702032500008?input=1195m
고금리 덕에 4대 금융 ‘神의 직장’? 이직 줄고 더 오래 다닌다…KB금융...,헤럴드경제,20240703,https://news.heraldcorp.com/view.php?ud=20240703050190
"하나증권 ""KB금융, 밸류업 대장주 지위 유지…목표가↑""",연합뉴스,20240704,https://www.yna.co.kr/view/AKR20240704025100008?input=1195m
"양종희 KB금융 회장 ""진정한 디지털 혁신은 피부로 느껴야""",뉴스1,20240705,https://www.news1.kr/articles/5470325
"KB금융, ‘디지털IT부문 전략워크숍’ 개최…생성형 AI시대 선도",파이낸셜뉴스,20240706,http://www.fnnews.com/news/202407061056335774
"KB금융, 밸류업 대장주 자리 굳히나…주가 상승 기대여력 많아",브릿지경제,20240707,https://www.viva100.com/main/view.php?key=20240707010001912
"'우상향' KB금융·키움證… 증권사들, 밸류업 뛰어들까",아시아투데이,20240708,https://www.asiatoday.co.kr/view.php?key=20240709010005143
"금감원, 10일 KB금융 검사 돌입…배임·ELS사태 초점",뉴시스,20240709,https://www.newsis.com/view/NISX20240708_0002803125
"""은행주, 실적 기대감 속 KB금융 추가자사주 매입·소각 주목""",이데일리,20240710,http://www.edaily.co.kr/news/newspath.asp?newsid=01446486638953208
