제목,언론사,날짜,링크
"KT, 여름 휴가철 맞아 7월 멤버십 혜택 강화",이데일리,20240703,http://www.edaily.co.kr/news/newspath.asp?newsid=01823686638950912
"KT, 태블릿형 IPTV 단말기 '지니 TV 탭 3' 출시",연합뉴스,20240704,https://www.yna.co.kr/view/AKR20240704048700017?input=1195m
'횡령·배임' KT 하청업체 대표 징역 2년6개월…법정구속,연합뉴스,20240705,https://www.yna.co.kr/view/AKR20240705063100004?input=1195m
'청탁·횡령' KT 하청업체 대표 징역 2년 6개월,연합뉴스TV,20240706,http://www.yonhapnewstv.co.kr/MYH20240706003000641/?input=1825m
"김영섭 KT 대표, 고려대와 ‘AI공동연구센터' 만든다",이데일리,20240707,http://www.edaily.co.kr/news/newspath.asp?newsid=01364486638952224
"㈜한화, KT와 '스마트 마이닝' 글로벌 시장 확대 협력",뉴스1,20240708,https://www.news1.kr/industry/general-industry/5471937
"KT, 모두 함께 벽을 넘어 ‘배리어프리 영화 상영회’ 성료",지디넷코리아,20240709,https://zdnet.co.kr/view/?no=20240709100505
"편의점·은행, KT대리점서 폭염 피해요…'기후동행쉼터' 505곳 확대",뉴시스,20240710,https://www.newsis.com/view/NISX20240710_0002805551
"KT, 보이스피싱 범죄 회선 '긴급 망 차단' 도입",연합뉴스,20240711,https://www.yna.co.kr/view/AKR20240711043800017?input=1195m
KT 초대 사장·체신부 장관 지낸 이우재 전 의원 별세,연합뉴스,20240712,https://www.yna.co.kr/view/AKR20240712158400505?input=1195m
"대타 오재일, 역전 3점포 '쾅'…kt, 이틀 연속 롯데 제압",연합뉴스,20240713,https://www.yna.co.kr/view/AKR20240713041700007?input=1195m
"[단독]KT, MS 애저 도입 늘린다…KT클라우드, 애저팀 구성 득실은",이데일리,20240714,http://www.edaily.co.kr/news/newspath.asp?newsid=01620326638954520
"KT IPTV, 실시간 자막 12개국어로 확대",지디넷코리아,20240715,https://zdnet.co.kr/view/?no=20240715093256
"KT, 보통주 1주당 500원 현금배당",지디넷코리아,20240716,https://zdnet.co.kr/view/?no=20240716134909
"KT, ‘전남대병원 KT꿈품교실’ 개소",조선비즈,20240717,https://biz.chosun.com/it-science/ict/2024/07/17/NKJK4Q2X4ZGZJD4EI2XV3DSAQE/?utm_source=naver&utm_medium=original&utm_campaign=biz
"kt, 8점 차 뒤집는 대역전승…배정대 그랜드슬램·문상철 역전포",연합뉴스,20240718,https://www.yna.co.kr/view/AKR20240718187200007?input=1195m
"KT ""사전예약 절반 이상이 갤플립6…실버 쉐도우 색상 인기""",뉴시스,20240719,https://www.newsis.com/view/NISX20240719_0002817525
"카톡 끊기고, KT 기지국 장애… 국내서도 과거 수차례 IT 사고",조선일보,20240720,https://www.chosun.com/economy/tech_it/2024/07/20/JW6XXLCUXFG7HAMJB7JQ6TCSAM/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
"[게시판] KT, 장기고객 대상 야구장 물놀이 'Y 워터페스티벌' 진행",연합뉴스,20240721,https://www.yna.co.kr/view/AKR20240721019500017?input=1195m
"KT ""SW 기반 모빌리티 설루션, 국제 보안 인증 획득""",연합뉴스,20240723,https://www.yna.co.kr/view/AKR20240723047800017?input=1195m
"kt 고졸 선발 육청명, 팔꿈치 뼛조각 수술로 시즌 아웃",연합뉴스,20240724,https://www.yna.co.kr/view/AKR20240724133700007?input=1195m
"kt, SSG 꺾고 공동 5위…개막 후 첫 승률 '5할'",연합뉴스,20240725,https://www.yna.co.kr/view/AKR20240725175700007?input=1195m
"무서운 kt, 삼성 잡고 3연승…3위 삼성과 1.5경기 차",연합뉴스,20240726,https://www.yna.co.kr/view/AKR20240726164500007?input=1195m
"kt·SSG·NC, 승률 5할로 공동 5위…KIA, 60승 앞두고 3연패(종합)",연합뉴스,20240727,https://www.yna.co.kr/view/AKR20240727056300007?input=1195m
"KT '지니TV' 여름 특집관 운영…""영화 보고 경품 받자""",뉴시스,20240728,https://www.newsis.com/view/NISX20240728_0002828458
"KT, '생성형 AI' 해커톤 개최…신사업 아이디어 발굴",뉴시스,20240729,https://www.newsis.com/view/NISX20240729_0002829052
"유럽 간 김영섭, KT AI전략 정비",한국경제,20240730,https://www.hankyung.com/article/2024073098061
"KT 지니TV, 8월 설악 워터피아 반값 할인 쏜다",파이낸셜뉴스,20240731,http://www.fnnews.com/news/202407311405551220
"KT, 모바일 안써도 '인터넷·TV' 가입 5년 이상이면 '장기고객' 혜택",뉴시스,20240801,https://www.newsis.com/view/NISX20240801_0002834022
"KT ""양양 호텔 '웨이블런트'에 AX 서비스 공급""",연합뉴스,20240802,https://www.yna.co.kr/view/AKR20240802047000017?input=1195m
"'전국이 폭염인데 홀로 폭우라니...' NC-KT 3일 경기, 우천 취소→추후 ...",스타뉴스,20240803,https://www.starnewskorea.com/stview.php?no=2024080318165773256
"""경력 같은 신입 키운다?""…AI 인재사관학교로 부상한 KT 에이블스쿨",뉴시스,20240804,https://www.newsis.com/view/NISX20240802_0002836667
"[단독] KT, 업무용 전기차 지하주차장 사용 금지...SKT도 ""안전조치 검토...",코리아중앙데일리,20240805,https://koreajoongangdaily.joins.com/news/2024-08-05/business/industry/단독-KT-업무용-전기차-지하주차장-사용-금지SKT도-검토-중/2106314
"'7777'·'1004' 잡아라…KT, 선호번호 1만개 추첨",연합뉴스,20240806,https://www.yna.co.kr/view/AKR20240806038800017?input=1195m
"""스마트폰은 내려놓고""…KT, 청소년 '디지털 디톡스 캠프' 성료",뉴시스,20240807,https://www.newsis.com/view/NISX20240807_0002840812
"KT ""해외서 유심 분실해도 24시간 eSIM 전환 개통""",뉴스1,20240808,https://www.news1.kr/it-science/cc-newmedia/5504957
"KT, 2분기 영업익 4940억원 전년 比 14.3% 감소… ""임금협상 비용 영향""",조선비즈,20240809,https://biz.chosun.com/it-science/ict/2024/08/09/5PYNDBT5WZFQBLQ2BE5EI33XEM/?utm_source=naver&utm_medium=original&utm_campaign=biz
"kt, 서울·천안 등 일부 지역 유선전화 장애",YTN,20240810,https://www.ytn.co.kr/_ln/0102_202408101340244014
"KT, ‘2024 KT 보야지 투 자라섬’ 음악 페스티벌 개최",이데일리,20240811,http://www.edaily.co.kr/news/newspath.asp?newsid=01141446638986336
"대기업도 하도급대금 '늑장 지급'…한국타이어·이랜드·KT, 60일 초과",뉴스1,20240812,https://www.news1.kr/economy/trend/5508106
"KT알파, 2분기 영업이익 87억원…26.6% 증가",연합뉴스,20240813,https://www.yna.co.kr/view/AKR20240813133800030?input=1195m
"김영섭 KT 대표, 상반기 보수로 6억1700만원 수령",뉴시스,20240814,https://www.newsis.com/view/NISX20240814_0002850616
"KT, 경량형 5G 업무망 개발…인프라 구축비 60% 절감",뉴시스,20240815,https://www.newsis.com/view/NISX20240815_0002850967
"'유선전화 일부 장애' KT ""소상공인 한 달 이용료 감면""",뉴스1,20240816,https://www.news1.kr/it-science/cc-newmedia/5512669
"프로농구 KT, 대만 팬투어 참가자 모집",스포츠월드,20240817,https://www.sportsworldi.com/newsView/20240817509698
"kt, 두산에 짜릿한 승리…9회말 김민혁 끝내기 홈런",연합뉴스,20240818,https://www.yna.co.kr/view/AKR20240818047300007?input=1195m
"KT, 휴대폰 가입자 수 증가…""5G 중저가 요금제 출시·가족 관련 상품 개...",아이뉴스24,20240819,http://www.inews24.com/view/1754280
"독파민·긍생…KT, Z세대가 뽑은 트렌드 키워드 공개",뉴시스,20240820,https://www.newsis.com/view/NISX20240820_0002855243
"KT, 벤처·스타트업과 맞춤형 마케팅 등 사업 협력 성과",뉴시스,20240821,https://www.newsis.com/view/NISX20240821_0002856773
"kt, 키움에 한 점 차 신승…황재균 결승 홈런",연합뉴스,20240822,https://www.yna.co.kr/view/AKR20240822163100007?input=1195m
"강백호, 역전 그랜드슬램 '쾅'…kt, SSG 제치고 단독 5위(종합)",연합뉴스,20240823,https://www.yna.co.kr/view/AKR20240823149400007?input=1195m
"'6회 5득점' kt, 이틀 연속 SSG 꺾고 4연승…단독 5위 수성(종합2보)",연합뉴스,20240824,https://www.yna.co.kr/view/AKR20240824046651007?input=1195m
"한화, 19년 만에 두산 3연전 싹쓸이…5위 kt 1게임 차로 추격(종합)",연합뉴스,20240825,https://www.yna.co.kr/view/AKR20240825055600007?input=1195m
"KT, 추석 전 협력사 납품대금 조기 지급",지디넷코리아,20240826,https://zdnet.co.kr/view/?no=20240826095318
"KT, 온라인 전용 무약정 요금제 '요고 시즌2' 출시",연합뉴스,20240827,https://www.yna.co.kr/view/AKR20240827040200017?input=1195m
"KT, 연장 혈투 끝에 웃었다…LG 구원 무너뜨리고 2연패 탈출",뉴시스,20240828,https://www.newsis.com/view/NISX20240828_0002866771
"KT, 기업 대상 빅데이터 기반 고객 분석 리포트 제공",연합뉴스,20240829,https://www.yna.co.kr/view/AKR20240829041000017?input=1195m
"KT, MZ세대 위한 'Y박스' 앱 개편…""미션·게임 추가""",뉴시스,20240830,https://www.newsis.com/view/NISX20240830_0002868838
"'홈런 4방' KT, 류현진 넘고 한화전 4연패 탈출",뉴시스,20240831,https://www.newsis.com/view/NISX20240831_0002870384
"KT, 전국 최초 ‘양방향 무선망기지국-공유’ 기술 상용화",세계일보,20240901,http://www.segye.com/newsView/20240901505994?OutUrl=naver
"KT '통신비 간편결제', 누적결제액 2조원 돌파",뉴시스,20240902,https://www.newsis.com/view/NISX20240902_0002871239
“가전 혁신 뽐낸다고? 우리가 빠질 순 없지”...KT가 독일로 향한 이유,매일경제,20240903,https://www.mk.co.kr/article/11108175
"홍대에 뜬 이강인, 통신매장서 근무?…""고객 이름 일일이 호명""",한국경제,20240904,https://www.hankyung.com/article/202409046965g
"KT, AI로 정신건강관리 힘쓴다",헤럴드경제,20240905,https://news.heraldcorp.com/view.php?ud=20240905050303
"소비자원 ""이동통신 3사 종합만족도 상승…1위는 SKT, LGU+·KT 순""",뉴시스,20240906,https://www.newsis.com/view/NISX20240905_0002877527
"프로야구 kt, 7일 홈 두산전 매진…한 시즌 구단 최다 관중 경신",연합뉴스,20240907,https://www.yna.co.kr/view/AKR20240907042500007?input=1195m
"KT, 캄보디아 난청 아동 4명에 '소리' 선물…인공와우 수술 지원",뉴시스,20240908,https://www.newsis.com/view/NISX20240908_0002879764
"KT, 전기차 충전소에 AIoT 영상관제 적용…""이상 징후 신속 감지""",뉴시스,20240909,https://www.newsis.com/view/NISX20240909_0002880507
"KT, 추석 대비 서울역 등 인구밀집 지역 1000여곳 통신 점검",뉴시스,20240910,https://www.newsis.com/view/NISX20240910_0002882154
KT 1라운드 지명 소감 밝히는 김동현,뉴스1,20240911,https://www.news1.kr/photos/6875658
"KT, 인터넷 장애 가입자 하루치 요금 감면…소상공인은 1개월치",뉴시스,20240912,https://www.newsis.com/view/NISX20240912_0002886832
"이통3사, 오늘 밤 9시부터 아이폰16 사전예약…혜택 어디가 좋을까",뉴시스,20240913,https://www.newsis.com/view/NISX20240912_0002886991
"[사진]두산, KT 0.5경기 차 추격",OSEN,20240914,http://www.osen.co.kr/article/G1112417222
[단독] KT 퇴출시킨 '통일TV' 영상 유튜브에 버젓이…400여개 넘어,TV조선,20240915,https://news.tvchosun.com/site/data/html_dir/2024/09/15/2024091590124.html
[사진]역투하는 KT 선발 벤자민,OSEN,20240916,http://www.osen.co.kr/article/G1112417818
"KT ""멤버십 인앱 서비스 이용자, 작년보다 2배 이상 늘어""",연합뉴스,20240917,https://www.yna.co.kr/view/AKR20240913098000017?input=1195m
"삼성, kt 꺾고 2위 확정 위한 매직넘버 2",YTN,20240918,https://www.ytn.co.kr/_ln/0107_202409182103539827
"[속보] 현대차, KT 최대주주 됐다…정부 공익성심사 통과",뉴시스,20240919,https://www.newsis.com/view/NISX20240919_0002891045
"KT, 아이폰16 출시 맞아 사전예약 고객 200명과 '호텔 컨시어지' 행사",뉴시스,20240920,https://www.newsis.com/view/NISX20240920_0002892575
"프로야구 6위 SSG, 5위 kt 꺾고 5연승…0.5경기 차 추격",연합뉴스,20240921,https://www.yna.co.kr/view/AKR20240921055100007?input=1195m
"5년 동안 ""최대 통신장애는 KT, 최장 시간 장애는 SKB""",노컷뉴스,20240922,https://www.nocutnews.co.kr/news/6216245?utm_source=naver&utm_medium=article&utm_campaign=20240922011341
"KT, GSMA와 2년 연속 ‘M360 APAC’ 서울서 개최",이코노미스트,20240923,https://economist.co.kr/article/view/ecn202409230027
"KT, KT넥스알 흡수합병…""데이터 분야 경쟁력 강화""",아이뉴스24,20240924,http://www.inews24.com/view/1765552
"""확 바꾼다""…패션에 진심인 KT알파 쇼핑 [현장]",아이뉴스24,20240925,http://www.inews24.com/view/1765768
"[단독] KT, 현대차그룹 신차에 무선통신 회선 '독점' 공급",뉴시스,20240926,https://www.newsis.com/view/NISX20240926_0002900690
"KT, AICT 혁신 위한 ‘기술평가 Lab’ 개소",이데일리,20240927,http://www.edaily.co.kr/news/newspath.asp?newsid=02656806639024384
kt·SSG 나란히 승리…막판까지 알 수 없는 5위 티켓 주인(종합),연합뉴스,20240928,https://www.yna.co.kr/view/AKR20240928045500007?input=1195m
"KT-MS, 한국형 GPT-4o, 코파일럿 AI 서비스 함께 만든다",뉴시스,20240929,https://www.newsis.com/view/NISX20240929_0002903219
"김영섭 KT 대표 ""MS와 협력으로 AX 선구자 될 것""",뉴시스,20240930,https://www.newsis.com/view/NISX20240930_0002905038
"김영섭 KT 사장 ""통신·AI 융합 주도할 것""",뉴시스,20241001,https://www.newsis.com/view/NISX20241001_0002905463
"KT, 드라마 '나의 해리에게' 주요 장면 담은 디지털 굿즈 선봬",뉴시스,20241002,https://www.newsis.com/view/NISX20241002_0002906161
"[속보] kt, 두산 꺾고 준PO 진출…5위팀 최초 와일드카드서 뒤집기",매일경제,20241003,https://www.mk.co.kr/article/11130989
내일 준PO 시작…KT '고영표 선발' 승부수,SBS,20241004,https://news.sbs.co.kr/news/endPage.do?news_id=N1007823179&plink=ORI&cooper=NAVER
[단독] 데이터 남았는데 속도 제어?…KT 시스템 오류,MBN,20241005,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=5061890
"임찬규, 5⅓이닝 2실점 호투…LG, 준PO 2차전서 kt에 설욕(종합)",연합뉴스,20241006,https://www.yna.co.kr/view/AKR20241006039051007?input=1195m
[단독] 인터넷·IPTV 약정 만료? KT 고객 잘 몰랐던 이유,뉴시스,20241007,https://www.newsis.com/view/NISX20241007_0002911591
"[단독] 현대차의 KT 최대주주 승인, 1차례 서면 심사로 결정됐다",시사저널,20241008,https://www.sisajournal.com/news/articleView.html?idxno=310601
“너 Y야?”…롯데월드에 KT 청년 멤버십 팝업스토어 오픈,뉴시스,20241009,https://www.newsis.com/view/NISX20241008_0002913508
"""왜 MS였나?""…KT, MS와 '2.4조' 손 잡은 이유[일문일답]",노컷뉴스,20241010,https://www.nocutnews.co.kr/news/6225467?utm_source=naver&utm_medium=article&utm_campaign=20241010062132
희망퇴직 받는 KT…자회사 신설해 인력 이동,국민일보,20241011,https://www.kmib.co.kr/article/view.asp?arcid=0020612054&code=61141411&cp=nv
프로농구 kt '3가드' 한국가스공사에 진땀승…결승서 DB와 격돌(종합),연합뉴스,20241012,https://www.yna.co.kr/view/AKR20241012036251007?input=1195m
"KT, 장기 고객 가족 대상 '초대드림 캠핑' 성료",한국경제,20241013,https://www.hankyung.com/article/202410131257i
"KT-롯데하이마트 ""소상공인 위한 가전 할인 혜택 제공""",연합뉴스,20241014,https://www.yna.co.kr/view/AKR20241014047700017?input=1195m
"KT, 3분기 1주당 500원 현금배당…시가배당율 1.2%",세계일보,20241015,http://www.segye.com/newsView/20241015522191?OutUrl=naver
"""일방적 조직개편 멈춰라""…KT노조 본사 앞 투쟁 결의대회",뉴시스,20241016,https://www.newsis.com/view/NISX20241016_0002922784
"KT노사, 현장 인력 '자회사 전출' 잠정 합의…지원금 상향키로",뉴시스,20241017,https://www.newsis.com/view/NISX20241017_0002923903
"""보이스피싱 꼼짝마""...KT, AI 보이스피싱 탐지 실증특례 승인",지디넷코리아,20241018,https://zdnet.co.kr/view/?no=20241018103708
"'디펜딩 챔피언' KCC, 또 KT 꺾고 개막전 승리...DB·LG도 나란히 승전고...",OSEN,20241019,http://www.osen.co.kr/article/G1112440189
공격하는 KT 선수들,연합뉴스,20241020,https://www.yna.co.kr/view/PYH20241020062700061?input=1196m
"KT, '갤폴드 스페셜에디션' 구매 300명에 '삼성케어플러스' 1년권",뉴시스,20241021,https://www.newsis.com/view/NISX20241021_0002927371
"KT, 대구 FIX 2024에서 AICT 역량 선봬",위키트리,20241022,https://www.wikitree.co.kr/articles/993312
"프로농구 kt, 동아시아 슈퍼리그서 타오위안에 70-91 대패",연합뉴스,20241023,https://www.yna.co.kr/view/AKR20241023157400007?input=1195m
"세계 철새의 달…KT, DMZ서 '생태보전단' 활동",뉴스1,20241024,https://www.news1.kr/it-science/cc-newmedia/5578464
"KT 사외이사 중 2인이 현대車 추천인사…김영섭 ""경영참여 없다""",뉴시스,20241025,https://www.newsis.com/view/NISX20241025_0002934896
"'헤먼즈 맹활약' kt, SK 끈질긴 추격 따돌리고 77:75 신승",스포츠타임스,20241026,http://www.thesportstimes.co.kr/news/articleView.html?idxno=356109
KT “안전하고 믿을 수 있는 AI 연구 강화”… Responsible AI 리포트 공...,세계일보,20241027,http://www.segye.com/newsView/20241027503179?OutUrl=naver
"티빙-웨이브 합병, 지상파 방송 3사 합의…KT는 '검토 중'",뉴시스,20241028,https://www.newsis.com/view/NISX20241028_0002936707
"김태규, KT에 ""단통법 폐지 추진 협력해달라"" 당부",뉴시스,20241029,https://www.newsis.com/view/NISX20241029_0002938727
"[단독] ""자회사 안 가면 모멸감에 자괴감"" 전출 압박하는 KT",MBC,20241030,https://imnews.imbc.com/replay/2024/nwdesk/article/6651457_36515.html
"프로야구 KT 김민↔SSG 오원석, 1대1 트레이드 단행",뉴시스,20241031,https://www.newsis.com/view/NISX20241031_0002941343
"[단독] 김영섭 KT 대표, '강제 전출' 논란 해명나선다",한국경제,20241101,https://www.hankyung.com/article/202411015499i
"프로농구 우승 후보 DB, kt에 역전패…5연패 수렁",연합뉴스,20241102,https://www.yna.co.kr/view/AKR20241102038500007?input=1195m
"KAI·KT·KT SAT, 6G 저궤도 위성사업 공동 추진 '맞손'",연합뉴스,20241103,https://www.yna.co.kr/view/AKR20241103013900003?input=1195m
"김영섭 KT 대표 자회사 전출 압박 논란에 ""CEO로서 송구""",연합뉴스,20241104,https://www.yna.co.kr/view/AKR20241104078500017?input=1195m
"[속보] KT ""2028년 연결 ROE 9~10% 달성할 것""",뉴시스,20241105,https://www.newsis.com/view/NISX20241105_0002947675
"요즘 MZ 핫플은 어디?…KT Y박스, '와이스팟' 기능 추가",뉴시스,20241106,https://www.newsis.com/view/NISX20241106_0002948239
"KT스카이라이프, 로봇 자동화 기술로 144만건 수작업 자동 처리",뉴시스,20241107,https://www.newsis.com/view/NISX20241107_0002949708
"KT, 3분기 영업익 44.2% 증가…임금협상 비용 조기 반영 영향",뉴시스,20241108,https://www.newsis.com/view/NISX20241108_0002951378
[프로농구 수원전적] kt 65-59 LG,연합뉴스,20241109,https://www.yna.co.kr/view/AKR20241109033400007?input=1195m
KT 2천800명 희망퇴직…통신망 불안정 우려,연합뉴스,20241110,https://www.yna.co.kr/view/AKR20241108129900017?input=1195m
"KT SAT, 12일 새벽 2시 무궁화위성 6A호 발사",연합뉴스,20241111,https://www.yna.co.kr/view/AKR20241111076700017?input=1195m
7년 만에 위성 띄운 KT SAT…무궁화위성 6A호 발사 성공,한국경제,20241112,https://www.hankyung.com/article/202411126538i
"KT, 수험생 가입자에 '아이패드·갤워치7·스벅 쿠폰' 쏜다",뉴시스,20241113,https://www.newsis.com/view/NISX20241113_0002956886
AI로 보이스피싱 잡는 KT '후후'…3분기 스팸신고 26.4% 감소,뉴시스,20241114,https://www.newsis.com/view/NISX20241114_0002958595
"프로야구 KT, 23일 팬페스티벌 개최…'새 식구' 허경민·오원석 참석",뉴시스,20241115,https://www.newsis.com/view/NISX20241115_0002961042
"프로야구 두산, FA 허경민 보상 선수로 kt 투수 김영현 지명",연합뉴스,20241116,https://www.yna.co.kr/view/AKR20241116033200007?input=1195m
"KT 사회공헌 사업 '랜선야학', AICE 교육프로그램 적용 확대",한국경제,20241117,https://www.hankyung.com/article/2024111768291
"KT, AI로 제작한 V컬러링 영상 도입",이데일리,20241118,http://www.edaily.co.kr/news/newspath.asp?newsid=02263206639087032
"KT, ‘하이브리드 양자보안 VPN 서비스’ 실증",조선비즈,20241119,https://biz.chosun.com/it-science/ict/2024/11/19/QMXJDVGYXBBJRBDJHL4YZVA7CI/?utm_source=naver&utm_medium=original&utm_campaign=biz
"KT, 유네스코한국위와 내년 세계기념일 캘린더 발간",뉴시스,20241120,https://www.newsis.com/view/NISX20241120_0002965603
"KT, 스타트업과 MS 최고 기술 습득",IT조선,20241121,https://it.chosun.com/news/articleView.html?idxno=2023092127838
"KT, 국제무대서 통신 안정성 입증…'크리티컬 엑설런스' 최우수 기업",뉴시스,20241122,https://www.newsis.com/view/NISX20241122_0002968926
"kt 허경민 ""두산 팬들께 죄송해…힘든 시간이었다""",연합뉴스,20241123,https://www.yna.co.kr/view/AKR20241123037500007?input=1195m
"KT, 1.6테라 백본망 실증 성공...“국내 통신사 최초”",이코노미스트,20241124,https://economist.co.kr/article/view/ecn202411240010
"""디지털 쇼핑도 실제처럼 상품 확인""…KT, '스포츠 3D 쇼룸' 오픈",뉴시스,20241125,https://www.newsis.com/view/NISX20241125_0002970896
[단독]그룹 '사업 재편' 나선 KT…계열사 이니텍 매각 추진,한국경제,20241126,https://www.hankyung.com/article/2024112661131
KT '퓨처웨이브 데이' 개최…스타트업 지원 성과 공유,연합뉴스,20241127,https://www.yna.co.kr/view/AKR20241127039500017?input=1195m
티빙·웨이브 합병 초읽기…KT '합병 동의' 절차만 남겨놔,아이뉴스24,20241128,http://www.inews24.com/view/1788249
김영섭의 '슬림 KT'…임원 숫자도 줄였다,한국경제,20241129,https://www.hankyung.com/article/202411294181i
"KIA, 라우어 보류권 포기…kt도 'LG 킬러' 벤자민과 작별",연합뉴스,20241130,https://www.yna.co.kr/view/AKR20241130026100007?input=1195m
"프로야구 kt, 헤이수스 영입",연합뉴스,20241201,https://www.yna.co.kr/view/PYH20241201013900007?input=1196m
"SK증권 ""KT, 인건비 절감에 내년 실적 개선…목표가↑""",연합뉴스,20241202,https://www.yna.co.kr/view/AKR20241202018800008?input=1195m
"로하스도 잡았다…KT, '검증 마친' 외인 3명으로 새 시즌 도약 준비",뉴스1,20241203,https://www.news1.kr/sports/baseball/5619121
"프로농구 KT, EASL서 日 히로시마 꺾어…KCC는 류큐에 패배",뉴시스,20241204,https://www.newsis.com/view/NISX20241204_0002984435
"KT, QR코드 피싱 범죄 막는 '안심 QR 서비스' 출시",연합뉴스,20241205,https://www.yna.co.kr/view/AKR20241205044300017?input=1195m
"""인터넷서비스 소비자 불만 SK > LG > KT 순""",연합뉴스,20241206,https://www.yna.co.kr/view/AKR20241205124200030?input=1195m
"'허웅 20점-최준용 19점' KCC, 삼성 꺾고 2연승 질주...4위 KT와 1경기 차",OSEN,20241207,http://www.osen.co.kr/article/G1112470085
"KT, '으랏차차' 프로젝트로 소상공인 맞춤형 광고 제작",뉴시스,20241208,https://www.newsis.com/view/NISX20241208_0002988171
"KT, 신규 사외이사 후보 4인 추천 접수",지디넷코리아,20241209,https://zdnet.co.kr/view/?no=20241209165013
[격랑의 KT]③'김영섭 표' AICT 청사진 그린 키맨은,블로터,20241210,https://www.bloter.net/news/articleView.html?idxno=627925
"KT, EASL서 대만 타오위안에 36점차 대패",뉴시스,20241211,https://www.newsis.com/view/NISX20241211_0002993561
KT스튜디오지니 신임 대표에 정근욱 메리크리스마스 부사장,연합뉴스,20241212,https://www.yna.co.kr/view/AKR20241212043400017?input=1195m
"“KT 고객이면 50% 할인”…도미노피자, 연말까지 프로모션 진행",매일경제,20241213,https://www.mk.co.kr/article/11193462
"한국가스공사, kt 물리치고 3위로…'해결사' 김낙현 16점",연합뉴스,20241214,https://www.yna.co.kr/view/AKR20241214043800007?input=1195m
"KT, '소닉붐 농구 홈경기'에 장기 이용자 100명 초청",뉴시스,20241215,https://www.newsis.com/view/NISX20241215_0002997476
"거래소, KB·하나금융·현대모비스·SKT·KT 등 5종목 밸류업 지수 편입",뉴스1,20241216,https://www.news1.kr/finance/general-stock/5633523
"KT, 스팸 문자 알림 서비스 출시",헤럴드경제,20241217,https://biz.heraldcorp.com/article/10017547?ref=naver
"프로농구 소노, KT 잡고 11연패 탈출…김태술 데뷔승",뉴시스,20241218,https://www.newsis.com/view/NISX20241218_0003002588
"KT 키즈랜드 ""어린이 작가 공모전 작품 AI 미디어아트로 구현""",지디넷코리아,20241219,https://zdnet.co.kr/view/?no=20241219094617
"KT, 연말 맞아 지니 TV 고객 감사 이벤트",파이낸셜뉴스,20241220,http://www.fnnews.com/news/202412200857125333
"KT, 퓨처스 연고지 익산에 '사랑의 선물 꾸러미' 전달",엑스포츠뉴스,20241221,https://www.xportsnews.com/article/1943100
KT 디지털인재장학생 37년간 1.2만명…신년 AI 인재 육성,뉴시스,20241222,https://www.newsis.com/view/NISX20241222_0003006200
"KT클라우드, 클라우드·DC 전문가 영입…MS사업본부 신설",뉴시스,20241223,https://www.newsis.com/view/NISX20241223_0003006809
"'5명이 두 자릿수 득점' 프로농구 KT, 현대모비스 꺾고 3연승",뉴시스,20241224,https://www.newsis.com/view/NISX20241224_0003009646
힘찬 팔로우업 덩크…KT 하윤기의 성탄 선물,SBS,20241225,https://news.sbs.co.kr/news/endPage.do?news_id=N1007924702&plink=ORI&cooper=NAVER
"KT, 연말연시 대비 24시간 네트워크 집중관리",연합뉴스,20241226,https://www.yna.co.kr/view/AKR20241226023700017?input=1195m
"KT, 연말연시 ‘네트워크 집중관리 체제’ 운영",브레이크뉴스,20241227,http://www.breaknews.com/1081575
"'장민국 결승 3점포' 프로농구 LG, KT 꺾고 파죽의 7연승",뉴스1,20241228,https://www.news1.kr/sports/basketball/5645075
"SKT·KT·LGU+, CES에 참관단 파견",전자신문,20241229,https://www.etnews.com/20241229000019
5G 다운로드 속도 1위는 SKT…서울 등 대도시에선 KT,연합뉴스,20241230,https://www.yna.co.kr/view/AKR20241230045600017?input=1195m
"KT, 서울서 5G 속도 1위 ↑…SKT, 전국 1위 유지",스타뉴스,20241231,https://www.starnewskorea.com/stview.php?no=2024123110233044786
