제목,언론사,날짜,링크
"[수소경제의 길③] 수소 모빌리티, 한국이 이끈다",이코노믹리뷰,20210123,https://www.econovill.com/news/articleView.html?idxno=515712
"LIG넥스원, 인공위성 관련 모멘텀 '주목'",베타뉴스,20210124,http://www.betanews.net:8080/article/1251475.html
"LIG넥스원, '3D프린팅 산업 발전 공로' 과기부 장관 표창 수상",더팩트,20210125,http://news.tf.co.kr/read/economy/1839359.htm
"LIG넥스원, '3D프린팅 산업발전 공로' 과기부 장관 표창",뉴스1,20210126,https://www.news1.kr/articles/?4192124
"LIG넥스원, 3D 프린팅 산업 발전 공로 과학기술정보통신부 장관 표창",이코노뉴스,20210127,http://www.econonews.co.kr/news/articleView.html?idxno=155849
"[단독]""뉴스페이스 시대 한국 우주산업 지켜줄 대기업 필요했다”",중앙일보,20210128,https://www.joongang.co.kr/article/23980681
"LIG넥스원, 현대로템에 선급금 214억원 지급",이데일리,20210129,https://n.news.naver.com/article/018/0004841092?sid=101
"LIG넥스원(주) 구미사업장, 저소득가구 생활비 후원",뉴스웨이,20210130,http://www.newsway.co.kr/news/view?tp=1&ud=2021013020295967653
"LIG넥스원(주) 구미사업장, 저소득가구 생활비 후원",경북도민일보,20210131,http://www.hidomin.com/news/articleView.html?idxno=443851
"[김대영의 무기 인사이드] LIG넥스원, 초소형 위성 등 미래기술로 신성장동력 찾는다",서울신문,20210201,https://n.news.naver.com/article/081/0003160530?sid=105
"LIG넥스원, 카이스트와 '양자기술 발전 위한 산학협력 MOU' 체결",조선비즈,20210202,https://biz.chosun.com/site/data/html_dir/2021/02/02/2021020201946.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"LIG넥스원, KAIST와 양자기술 발전을 위한 산학협력 MOU 체결",뉴시스,20210203,http://www.newsis.com/view/?id=NISX20210202_0001326130&cID=13001&pID=13000
"LIG넥스원, 지난해 영업익 637억… 전년比 252%↑(종합)",조선비즈,20210204,https://biz.chosun.com/site/data/html_dir/2021/02/04/2021020401316.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"[강세주] LIG넥스원, 5.7% 상승…작년 영업익 637억",아이투자,20210205,http://www.itooza.com/common/iview.php?no=2021020514191616967
전세계가 주목하는 '우주산업'…우주 항공株'들썩',머니투데이,20210206,http://news.mt.co.kr/mtview.php?no=2021020515404685505
"K방산, 500조 '뉴 스페이스' 시장 잡아라…소형위성 개발 '중점'",뉴스웍스,20210207,http://www.newsworks.co.kr/news/articleView.html?idxno=526001
'카디즈 감시' 장거리레이더 개발…LIG넥스원과 460억 계약,뉴스1,20210208,https://www.news1.kr/articles/?4205792
"방사청, LIG넥스원과 460억 원 규모→장거리레이더 체계개발 계약",국제뉴스,20210209,http://www.gukjenews.com/news/articleView.html?idxno=2159600
LIG넥스원 지난해 영업익 637억…전년比 252%↑,여성소비자신문,20210210,http://www.wsobi.com/news/articleView.html?idxno=114139
드론·선박·위성…민간영역 발뻗는 방산업체 ‘이유있는 변신’,한겨레,20210211,http://www.hani.co.kr/arti/economy/marketing/982709.html
"저평가 종목, 아직도 PER로 찾니?…PEG 주목",이코노믹리뷰,20210212,https://www.econovill.com/news/articleView.html?idxno=519261
"LIG넥스원, 2021년 차별화된 성장 동력 주목",베타뉴스,20210213,http://www.betanews.net:8080/article/1254228.html
구미시 취약계층 아동 위한 온정 손길 줄이어,경북도민일보,20210214,http://www.hidomin.com/news/articleView.html?idxno=444897
"[넘버스]LIG넥스원, 수익성 정상화 시동... '제 2전성기' 맞을까",블로터,20210215,https://n.news.naver.com/article/293/0000033380?sid=105
'대 이은' LIG 오너 일가 잔혹사,일요시사,20210216,http://www.ilyosisa.co.kr/news/articleView.html?idxno=224221
인공위성 타고 우주전 나서는 ‘방산 빅3’,아시아타임즈,20210217,https://m.asiatime.co.kr/article/20210217500064
"LIG넥스원, 중동 최대 방산전시회 IDEX 참가",조선비즈,20210218,https://biz.chosun.com/site/data/html_dir/2021/02/18/2021021800920.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"""막혔던 수출길 열린다""… 글로벌 전시회 재개에 T-50·K9 수출 기대",조선비즈,20210219,https://n.news.naver.com/article/366/0000671832?sid=101
"한화·LIG넥스원·풍산 등, 중동 최대 방산 전시회 IDEX 2021 참가...25일...",녹색경제신문,20210221,http://www.greened.kr/news/articleView.html?idxno=287208
"LIG넥스원, IDEX 2021 참가… 천궁Ⅱ·무인화체계 등 공개",중소기업뉴스,20210222,http://news.kbiz.or.kr/news/articleView.html?idxno=78131
"확 달라진 LIG넥스원… 수주잔고 7조, 영업익 252%↑",뉴데일리,20210223,http://biz.newdaily.co.kr/site/data/html/2021/02/23/2021022300066.html
"LIG넥스원-포항공대, '차세대 국방기술연구센터' 개소",서울경제,20210224,https://n.news.naver.com/article/011/0003875410?sid=101
"LIG넥스원, ‘차세대 군용 무전기’ TMMR 첫 출하",조선비즈,20210225,https://n.news.naver.com/article/366/0000675130?sid=101
1100억 베팅한 한화…韓 민간 인공위성 쏘겠다는 한컴,머니투데이,20210226,http://news.mt.co.kr/mtview.php?no=2021022522195114644
"[김대영의 무기 인사이드] 北, 장사정포 도발 원점 찾아내는 ‘대포병탐지레이더-II’",서울신문,20210227,https://n.news.naver.com/article/081/0003167178?sid=105
울퉁불퉁 ‘꽃게장세’ 온다…‘꿈’에서 ‘실적’으로 투자 포인트 바꿔야,한경비즈니스,20210228,https://n.news.naver.com/article/050/0000056780?sid=101
"[르포]국내 방위산업기술 집합체, 국산전투기 '실물' 완성 눈앞",이데일리,20210301,https://n.news.naver.com/article/018/0004864267?sid=100
[단독]중동 최대 방산전시회 참가 한국인 귀국검사서 확진,머니투데이,20210302,http://news.mt.co.kr/mtview.php?no=2021030217463661875
"LIG넥스원·DMI, 수소드론 앞세워 물류 시장 두드린다",전자신문,20210303,https://n.news.naver.com/article/030/0002931376?sid=105
1분기 실적에 쏠리는 눈…운수·금융·화학 `주목`,이데일리,20210304,http://www.edaily.co.kr/news/newspath.asp?newsid=04191846628980040
"LIG넥스원, 올해 상반기 신입·경력사원 공개채용",조선비즈,20210305,https://biz.chosun.com/site/data/html_dir/2021/03/05/2021030501130.html?utm_source=naver&utm_medium=original&utm_campaign=biz
LIG넥스원 항공산업 전시장,조선일보,20210306,https://n.news.naver.com/article/023/0003599900?sid=101
"LIG넥스원, 2021 상반기 신입·경력사원 공개채용",더퍼블릭,20210307,http://www.thepublic.kr/news/newsview.php?ncode=1065593263382675
화학·운송·유통·금융...이익 전망 '高高',서울경제,20210308,https://www.sedaily.com/NewsView/22JQ7FCKX6
"경제·군사적 중요성에 코로나도 뚫은 新우주패권 경쟁, 머스크·베이조스 가세… 민간기업 참여 러시",매일경제,20210309,https://n.news.naver.com/article/009/0004760421?sid=004
"LIG 구씨 형제 조세포탈 재판, 오는 18일 시작",논객닷컴,20210310,http://www.opiniontimes.co.kr/news/articleView.html?idxno=81705
"LIG넥스원, 2021년 상반기 신입·경력사원 공개채용...14일까지",뉴스프리존,20210311,http://www.newsfreezone.co.kr/news/articleView.html?idxno=303499
"강은호 방위사업청장, 경북 구미 찾아 방산업계 현장 목소리 들어",매일신문,20210312,https://www.imaeil.com/page/view/2021031215251550187
"방위사업청, 구미방산업계 현장의 목소리를 경청한다",매일일보,20210313,http://www.m-i.kr/news/articleView.html?idxno=806530
"방위사업청, 구미지역 방산업계 현장 목소리 듣다",경북도민일보,20210314,http://www.hidomin.com/news/articleView.html?idxno=447335
"방산업계, 미래형 이동체 시장서 미래먹거리 찾는다",미디어펜,20210315,http://www.mediapen.com/news/view/609292
극초음속 미사일 등 KF-X의 국산 ‘독침무기’들,조선일보,20210316,https://www.chosun.com/politics/politics_general/2021/03/16/UDPPYWPUK5C3PD35N5QAPWBAYI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
"훌쩍 다가온 LIG 조세포탈 재판, 최대 쟁점은...",아시아타임즈,20210317,https://m.asiatime.co.kr/article/20210317500108
"구본상 LIG회장, '1330억 탈세' 혐의 부인…""관여 안했다""",뉴시스,20210318,https://n.news.naver.com/article/003/0010400034?sid=102
"방위사업청, 현대로템·LIG넥스원 등과 국방기술 연구개발사업 참여 방...",기계신문,20210319,http://www.mtnews.net/news/view.php?idx=10421
"LIG넥스원, KF-X의 전자방패 '통합전자전체계' 준비 완료",머니투데이,20210322,http://news.mt.co.kr/mtview.php?no=2021032210092126152
500조 우주시장 정조준 '韓 기업 어디?',머니S,20210323,http://moneys.mt.co.kr/news/mwView.php?no=2021031915558025858
"LIG넥스원, 함대지미사일 '해룡'사고 책임공방서 방사청에 승소",뉴스1,20210324,https://n.news.naver.com/article/421/0005240987?sid=101
LIG넥스원 사내벤처 시동 본격화,매일경제,20210325,https://n.news.naver.com/article/009/0004769475?sid=101
"LIG넥스원 대표 ""한국형 GPS 조속히 개발해야""",연합뉴스,20210326,http://yna.kr/AKR20210326043100003?did=1195m
[강민구의 星별우주]한화·LIG넥스원·CJ 등 '한국판 스페이스X'에 군침,이데일리,20210327,https://n.news.naver.com/article/018/0004886027?sid=105
"""우주 관련주 로켓처럼 급상승 가자""...한화에어로스페이스·LIG넥스원·...",포인트데일리,20210328,http://www.thekpm.com/view.php?ud=2021032815111632636a125d4e92_17
"김지찬 LIG넥스원 대표 ""우주항공·수송드론 기술우위 높이겠다""",뉴스1,20210329,https://n.news.naver.com/article/421/0005251844?sid=101
"[클릭 e종목]“LIG넥스원, 실적 비해 저평가 돼”",아시아경제,20210330,https://n.news.naver.com/article/277/0004874844?sid=101
"LIG넥스원, 로봇산업진흥원과 MOU…""착용로봇 기술 협력""",연합뉴스,20210331,http://yna.kr/AKR20210331039700003?did=1195m
주춤한 코스피…리서치센터 목소리도 확 줄었다,뉴데일리,20210401,http://biz.newdaily.co.kr/site/data/html/2021/04/01/2021040100088.html
"LIG넥스원, KDTI 대열 동참…디지털 국방 혁신 본격 나선다",전자신문,20210402,http://www.etnews.com/20210402000040
"'한국판 스페이스X'…KAI·한화·LIG넥스원, 우주개발 '주도'",뉴스핌,20210404,http://www.newspim.com/news/view/20210331001293
"국민연금, LIG넥스원 지분 확대...10.94%→11.95%",아이투자,20210405,http://www.itooza.com/common/iview.php?no=2021040520000787145
"국민연금, LIG넥스원, 지분 확대...10.71%→12.32%",아이투자,20210406,http://www.itooza.com/common/iview.php?no=2021040616131412555
"한화 '위성 주유소' 띄우고, LIG '한국형 GPS' 개발…우주 가는 韓기업",이데일리,20210407,https://n.news.naver.com/article/018/0004894819?sid=105
"LIG넥스원, 85억원 규모 함정용 군위성통신체계 납품계약 수주",뉴스1,20210408,https://www.news1.kr/articles/?4268119
"방사청, '소부대 무전기 사업실패' LIG넥스원에 과징금 부과 결정",뉴스1,20210409,https://n.news.naver.com/article/421/0005278901?sid=100
"베일 벗은 한국형 전투기 KF-21, 앞으로 거칠 5가지 과제는",서울경제,20210410,https://n.news.naver.com/article/011/0003895295?sid=101
'백기' 든 국민연금 '국내주식 보유 비중 18.8%→19.8% 확대' 대형주 반등 가나,영남일보,20210411,https://m.yeongnam.com/view.php?key=20210411010001501
"LIG넥스원, 연세대와 방위산업 '소부장' 연구… '초임계 소재' MOU 체결",조선비즈,20210412,https://biz.chosun.com/site/data/html_dir/2021/04/12/2021041200544.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"LIG넥스원, 敵 미사일·고속침투정 위협에 함정 지켜줄 '최종병기' 개발",매일경제,20210413,http://news.mk.co.kr/newsRead.php?no=351278&year=2021
㈜구름네트웍스(Gurum Networks),로봇신문,20210414,http://www.irobotnews.com/news/articleView.html?idxno=24542
"ESG 성과점수 2위 두산重, 리스크 반영하니 15위로 '뚝'",머니투데이,20210415,https://n.news.naver.com/article/008/0004573033?sid=101
북핵·미사일 감시하는 신형 백두정찰기 추가 양산 본격화,비즈한국,20210416,http://www.bizhankook.com/article/21758
불법드론으로부터 원전·공항 지킨다...KAERI·LIG넥스원 컨소시엄 '불법...,전자신문,20210418,http://www.etnews.com/20210416000213
"박우동 풍산 사장, '어린이 교통안전 릴레이 챌린지' 동참",매일경제,20210419,http://news.mk.co.kr/newsRead.php?no=374292&year=2021
[기업소식] 태광그룹·포스코·LIG넥스원,쿠키뉴스,20210420,http://m.kukinews.com/newsView/kuk202104200074
"LIG, 대한장애인축구협회에 기부금 1억원 전달",뉴시스,20210421,https://n.news.naver.com/article/003/0010457905?sid=101
"[공시] LIG넥스원, 51억원 규모 자기주식 처분 결정",파이낸셜뉴스,20210422,http://www.fnnews.com/news/202104221125456886
[기업공시 4월 22일]칩스앤미디어1분기 영업익 전년동기대비 흑자 전환...,서울경제,20210423,https://www.sedaily.com/NewsView/22L723HCYM
"김동수 육군 50보병사단장, ‘화재안전119 릴레이’ 챌린지 동참",뉴스투데이,20210424,https://www.news2day.co.kr/article/20210424500028
[단독] 현대차 '도심항공 동맹' KAI·LIG와 손 잡는다,매일경제,20210425,https://n.news.naver.com/article/009/0004784542?sid=103
"[더벨]LIG넥스원, 5월 만기채 현금 상환…재무구조 개선 착수",더벨,20210426,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202104221144443880101859
LIG넥스원·가스공사 등 4개사 '매치업 사업' 신규 운영기관 선정,뉴스웍스,20210427,http://www.newsworks.co.kr/news/articleView.html?idxno=544646
"""대표님 멘토는 90년대생 신입사원""…LIG넥스원 리버스 멘토링",뉴시스,20210428,http://www.newsis.com/view/?id=NISX20210428_0001422450&cID=13001&pID=13000
"LIG넥스원, 드론봇 전투체계 특화된 미래 국방기술 선보여",뉴시스,20210429,https://n.news.naver.com/article/003/0010473629?sid=101
국내 최대 드론쇼 열린다…LIG·두산·SK 최첨단 드론기술 선봬,이데일리,20210430,http://www.edaily.co.kr/news/newspath.asp?newsid=01236566629021368
[그때 그 뉴스] '이재용 사면'은 국익일까...과거 주요 경제인 사면 어땠...,한국일보,20210501,https://hankookilbo.com/News/Read/A2021042915310000863?did=NA
"의견 내라더니 ""절 싫음 떠나라""···MZ 배운다며 이러면 꽝",중앙일보,20210502,https://www.joongang.co.kr/article/24048382
"LIG넥스원, '무인헬기·군용드론' 차세대 우리軍 드론봇 전투체계 공개",뉴스1,20210503,https://n.news.naver.com/article/421/0005328600?sid=101
"""MZ세대 목소리 직접 듣는다"" 귀 연 CEO들",이투데이,20210504,https://www.etoday.co.kr/news/view/2022147
"[단독] ""362조 플라잉카 시장 잡아라""…오너 3세들 '미래 하늘길 대전'",한국경제,20210505,https://www.hankyung.com/economy/article/2021050512581
"'플라잉카' UAM 사업, 1600조원대 미래 먹거리 산업을 잡아라",뉴스워치,20210506,http://www.newswatch.kr/news/articleView.html?idxno=54743
방위산업공제조합 설립 추진…방산업체 보증 업무 전담,뉴시스,20210507,https://n.news.naver.com/article/003/0010487074?sid=100
"창원시, 방사청과 '창원형 대중소 상생마켓' 설명회 개최",경남도민신문,20210509,http://www.gndomin.com/news/articleView.html?idxno=276383
"[게시판] LIG넥스원, 해군 전사자 유족에 감사 선물",연합뉴스,20210510,https://n.news.naver.com/article/001/0012382764?sid=004
"포티투닷-LIG넥스원, 자율주행 센서 개발 협력",전자신문,20210511,https://n.news.naver.com/article/030/0002943937?sid=103
"LIG넥스원, 7.3조 수주잔고 힘입어 실적개선 본격화",뉴스1,20210512,https://www.news1.kr/articles/?4303319
영천 육군3사관학교- LIG넥스원 업무협약,경북도민일보,20210513,http://www.hidomin.com/news/articleView.html?idxno=453000
"방사청, LIG넥스원과 ′1640억 규모' 해상감시레이더-II 양산 계약 체결",조선비즈,20210514,https://biz.chosun.com/industry/company/2021/05/14/J4KYBHEXCVBDVE2WD2C3J6OK5E/?utm_source=naver&utm_medium=original&utm_campaign=biz
"[기업공시 5월14일]NE능률, 58만 7,334주 자기주식 처분 결정",서울경제,20210515,https://www.sedaily.com/NewsView/22MDBOYNXA
"LIG넥스원 김지찬號, 해상레이더에서 자율주행레이더까지 맹활약",글로벌이코노믹,20210516,http://www.g-enews.com/ko-kr/news/article/news_all/202105160115245169ce58317c16_1/article.html
"LIG넥스원, 1640억원 규모 '해상감시레이더-II' 양산계약",뉴스1,20210517,https://www.news1.kr/articles/?4308650
"LIG넥스원, 육군3사관학교와 '미래 국방기술 발전' MOU",이데일리,20210518,http://www.edaily.co.kr/news/newspath.asp?newsid=01387446629050232
"광주시, 카고드론으로 항공교통 생태계 조성",뉴시스,20210519,http://www.newsis.com/view/?id=NISX20210518_0001445940&cID=10201&pID=10200
"LIG넥스원, '사업비 443억 원' 수송드론 개발 수행기관 선정",더팩트,20210520,http://news.tf.co.kr/read/economy/1862117.htm
"한컴·LIG넥스원, 무기개발 협력",연합뉴스,20210521,https://n.news.naver.com/article/001/0012407094?sid=105
구멍 뚫린 우주안보...'위성 감시 주권' 올해부터 세운다,서울경제,20210522,https://n.news.naver.com/article/011/0003913216?sid=100
한컴그룹 첨단기술 접목 스마트 국방사업,디지털타임스,20210523,http://www.dt.co.kr/contents.html?article_no=2021052302109931650001&ref=naver
한미 미사일지침 종료에 방산주 수혜… 한일단조·LIG넥스원 등 강세,머니S,20210524,http://moneys.mt.co.kr/news/mwView.php?no=2021052410168061846
"""미사일지침 종료 최대 수혜주""…LIG넥스원 8%대 강세",한국경제,20210525,https://n.news.naver.com/article/015/0004551419?sid=101
LIG넥스원 공매도 급감…공매 거래금액 8억 줄어,핀포인트뉴스,20210526,http://www.pinpointnews.co.kr/view.php?ud=202105260729564438cd1e7f0bdf_45
"국방기술진흥연구소, 방산업체와 국방벤처 기술교류회",뉴시스,20210527,https://n.news.naver.com/article/003/0010519981?sid=100
"에어택시·수송드론… 방산업계, 군용기술로 민간 신사업 뚫어",조선일보,20210528,https://n.news.naver.com/article/023/0003616719?sid=101
한국형 발사체 '누리호' 발사 예정...관련주 한화에어로스페이스·한국...,포인트데일리,20210529,http://www.thekpm.com/view.php?ud=20210529070818664142ef4e12e4_17
LIG넥스원 '성장 지속'이 예정된 기업,베타뉴스,20210530,http://m.betanews.net:8080/article/1266551.html
"""드론 테러 꼼짝마""… `안티 드론 드림팀` 떴다",디지털타임스,20210531,https://n.news.naver.com/article/029/0002677304?sid=105
"LIG넥스원, 56억 규모 자사주 처분…""직원 격려금으로 지급""",뉴스1,20210601,https://www.news1.kr/articles/?4325140
'우주에 물 댈 사람은…' LIG 구본상 회장 복귀설 고개든 까닭,일요신문,20210602,https://ilyo.co.kr/?ac=article_view&entry_id=402940
LIG넥스원 공매도 급증…공매 거래금액 25억 돌파,핀포인트뉴스,20210603,http://www.pinpointnews.co.kr/view.php?ud=202106030652144799cd1e7f0bdf_45
LIG넥스원 공매도 급감…공매 거래금액 절반 넘게 줄어,핀포인트뉴스,20210604,http://www.pinpointnews.co.kr/view.php?ud=202106040650093260cd1e7f0bdf_45
"박근혜는 이재현 CJ회장, 이명박은 최시중…임기말 사면, 문재인 대통령...",서울신문,20210605,https://www.seoul.co.kr/news/newsView.php?id=20210604500178&wlog_tag3=naver
"LIG넥스원, 현충일 맞이 추모 현수막·태극기 바람개비 설치",연합뉴스,20210606,http://yna.kr/PYH20210606025900013?did=1196m
"""韓 함정 보호할 최후방어선 잡아라"" LIG넥스원-한화시스템 '돌격'",머니투데이,20210607,http://news.mt.co.kr/mtview.php?no=2021060714315595210
"LIG넥스원, 부산 국제해양방위산업전에서 CIWS-Ⅱ 공개",머니투데이,20210608,http://news.mt.co.kr/mtview.php?no=2021060810045722109
"LIG넥스원, 국제해양방위산업전서 CIWS-II 핵심 기술력 선보여",이데일리,20210609,http://www.edaily.co.kr/news/newspath.asp?newsid=02499366629080080
[G-Military]한국 CIWS 승자는 LIG넥스원 vs 한화?,글로벌이코노믹,20210610,http://www.g-enews.com/ko-kr/news/article/news_all/202106100905206492c5557f8da8_1/article.html
3200억원 ‘근접방어무기체계’ 사업… ‘한화시스템 vs LIG넥스원’ 승...,조선비즈,20210611,https://biz.chosun.com/industry/company/2021/06/11/4GQDKXSCY5DWLKN73UKEODLVUU/?utm_source=naver&utm_medium=original&utm_campaign=biz
‘군함의 최종수비수’ CIWS-II 사업에 도전하는 LIG넥스원,서울신문,20210612,https://nownews.seoul.co.kr/news/newsView.php?id=20210611601013&wlog_tag3=naver
<정충신의 밀리터리 카페>英 퀸엘리자베스호 닮아가는 한국형 경항모,문화일보,20210613,http://www.munhwa.com/news/view.html?no=20210613MW104731291136
"LIG넥스원, 한화 외 19개사에 264억 선급금 지급",이데일리,20210614,http://www.edaily.co.kr/news/newspath.asp?newsid=02456726629081720
"LIG넥스원, 2021 첨단국방산업전 참가",조선비즈,20210615,https://biz.chosun.com/industry/company/2021/06/15/AOZMD2UUPFAGJARDT3TOTEWBB4/?utm_source=naver&utm_medium=original&utm_campaign=biz
"방사청, 방위산업 일자리 박람회 개최…14∼30일 온라인 채용관 운영",뉴스투데이,20210616,https://www.news2day.co.kr/article/20210616500057
[K방산 현장을 가다] LIG넥스원 “기술이 경쟁력”… 수출로 K방산 위상...,국방일보,20210617,http://kookbang.dema.mil.kr/newsWeb/20210618/1/BBSMSTR_000000100147/view.do
"LIG넥스원, 다목적 무인헬기·복합임무형 드론 '첨단 무기체계' 소개",뉴스프리존,20210618,http://www.newsfreezone.co.kr/news/articleView.html?idxno=321828
[디펜스 기고] ‘한국형 줌왈트급’… KDDX는,아시아경제,20210619,https://n.news.naver.com/article/277/0004922890?sid=100
창원에 가면 K방산의 현재와 미래가 한눈에 보인다,부산일보,20210621,http://www.busan.com/view/busan/view.php?code=2021062106524916923
3200억 한국형 CIWS-Ⅱ 두고···한화시스템-LIG넥스원 격돌,서울파이낸스,20210622,http://www.seoulfn.com/news/articleView.html?idxno=423190
"LIG넥스원, AI 양재 허브와 '미래 신기술 MOU' 체결",뉴시스,20210623,http://www.newsis.com/view/?id=NISX20210623_0001487035&cID=13001&pID=13000
"LIG넥스원, AI 양재 허브와 ‘미래 신기술 협력’ MOU 체결",보안뉴스,20210624,http://m.boannews.com/html/detail.html?idx=98548&tab_type=1
"LIG넥스원, 92억 투자…L-SAM 전용 설비 완공",뉴시스,20210625,https://n.news.naver.com/article/003/0010571669?sid=101
"""방산기업 취업 도전하세요"" 창원시 '방위산업 일자리 박람회'",노컷뉴스,20210626,https://www.nocutnews.co.kr/news/5578044
중·러 ‘항모킬러’ 꼼짝마… 초음속 미사일 잡는 국산 요격무기 나온다,조선일보,20210627,https://n.news.naver.com/article/023/0003622581?sid=100
"LIG넥스원, 차세대 군용 무전기 TMMR 2차 납품 완료",뉴시스,20210628,http://www.newsis.com/view/?id=NISX20210628_0001491942&cID=13001&pID=13000
"LIG넥스원, 차세대 군용 무전기 TMMR 2차 납품 완료",아시아경제,20210629,https://view.asiae.co.kr/article/2021062908361337512
경항모 맞아? ‘현대 VS 대우’가 공개한 모형 보니,주간조선,20210630,https://n.news.naver.com/article/053/0000029268?sid=102
"대한항공, 군 정찰기 사업 눈독… 신형 ‘백두정찰기’ 개량 뛰어든다",한겨레,20210701,https://n.news.naver.com/article/028/0002550759?sid=101
미래성장동력 'UAM시장' 잡아라..현대차·한화 기체 개발 주력,이데일리,20210702,http://www.edaily.co.kr/news/newspath.asp?newsid=01154566629110584
“어디가 또 뚫렸나”…연이은 해킹에 KF-21도 ‘위험’ [박수찬의 軍],세계일보,20210703,http://www.segye.com/content/html/2021/07/02/20210702514048.html?OutUrl=naver
강남→김포공항 딱 10분…'하늘 나는 택시' 현실화 성큼,SBS,20210704,https://news.sbs.co.kr/news/endPage.do?news_id=N1006379319&plink=ORI&cooper=NAVER
"LIG넥스원, 한컴라이프케어와 '착용형 로봇' 공동 개발한다",연합뉴스,20210705,http://yna.kr/AKR20210705044600003?did=1195m
"LIG넥스원, 한컴라이프케어와 ‘착용형 로봇’ 공동연구 및 사업화 위한...",보안뉴스,20210706,http://www.boannews.com/media/view.asp?idx=98845&kind=
"“두원중공업, 자동차 수요 회복과 방산 매출 증가를 기대”",뉴스투데이,20210707,https://www.news2day.co.kr/article/20210707500049
"LIG넥스원, 678억 규모 선급금 지급 결정",뉴시스,20210708,http://www.newsis.com/view/?id=NISX20210708_0001505574&cID=10403&pID=15000
"LIG넥스원, '33조 원 시장' 3D프린팅 역량 키운다",더팩트,20210709,http://news.tf.co.kr/read/economy/1873961.htm
"한컴라이프케어-LIG넥스원, 착용형 로봇 공동 개발",FPN,20210710,http://m.fpn119.co.kr/160413
"[하늘 전쟁③]LIG넥스원, 2025년까지 200㎏급 카고 드론 개발·상용화",뉴시스,20210711,https://n.news.naver.com/article/003/0010600086?sid=101
'토종 첨단무기' 방산업체의 자존심 'LIG넥스원',쿠키뉴스,20210712,http://m.kukinews.com/newsView/kuk202107090226
"LIG넥스원, 금오공과대학교와 3D프린팅 역량강화 위한 MOU 체결",헬로티,20210713,https://www.hellot.net/mobile/article.html?no=59736
"[영상]LIG넥스원 ""함정 '최종병기' 국산화""···폭염에도 구슬땀",서울경제,20210714,https://www.sedaily.com/NewsView/22OWREYLEG
'근접방어무기체계' 사업자선정 초읽기…한화시스템·LIG넥스원 대격돌,아시아투데이,20210715,http://m.asiatoday.co.kr/kn/view.php?key=20210714010008607
"사업자선정 초읽기…한화 vs LIG넥스원, ‘CIWS-Ⅱ’ 수주 격돌",아시아타임즈,20210716,https://www.asiatime.co.kr/article/20210715500257
8월전에 방산주 담아볼까…LIG넥스원·한화에어로스페이스 등 주목,아시아경제,20210717,https://n.news.naver.com/article/277/0004938884?sid=101
"가까워진 우주관광시대, 국내 우주株도 들썩",뉴스1,20210719,https://www.news1.kr/articles/?4376479
"[이슈 돋보기] 우주관광 경쟁, 본궤도 올랐나?",매일경제TV,20210720,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004395771
위성통신 포럼 출범... '6G 시대 위성통신 생태계 구심점',전자신문,20210721,https://n.news.naver.com/article/030/0002959043?sid=105
"LIG넥스원, 이사회 내 'ESG 위원회' 신설…""기업가치 제고""",뉴스1,20210722,https://n.news.naver.com/article/421/0005495572?sid=101
"LIG넥스원, ‘ESG위원회’ 신설...""비재무적 성과 집중""",블로터,20210723,http://www.bloter.net/newsView/blt202107230006
'함정 최후의 보루' CIWS-II 영광은 누구에게? [프로파일럿],헤럴드경제,20210724,http://news.heraldcorp.com/view.php?ud=20210723000743
"LIG넥스원, '방산 ESG 경영' 속도 낸다",브릿지경제,20210725,http://m.viva100.com/view.php?key=20210725010006092
함정 최후 방어선 'CIWS 국산화' 개발 LIG넥스원 품으로,쿠키뉴스,20210726,http://www.kukinews.com/newsView/kuk202107230197
올 방산계 최대 먹거리 LIG넥스원 품으로 '성큼',브릿지경제,20210727,http://m.viva100.com/view.php?key=20210727010006662
"LIG넥스원, 무인경비정 민·군기술실용화연계사업 성공적 수행",뉴시스,20210728,http://www.newsis.com/view/?id=NISX20210728_0001528955&cID=13001&pID=13000
"방산업계, '쌍두마차' 타고 2Q 실적 향상 기대",미디어펜,20210729,http://www.mediapen.com/news/view/650264
"RFHIC, LIG넥스원과 134억 규모 공급계약 체결",헤럴드경제,20210730,http://news.heraldcorp.com/view.php?ud=20210730000592
"K-방산 3사, ‘뉴 스페이스’ 시대 활짝 연다[TNA]",헤럴드경제,20210731,http://news.heraldcorp.com/view.php?ud=20210731000083
"창수 죽인 팽배수의 위력···해군, 3500억 투입 'K-방패' 무장",중앙일보,20210801,https://n.news.naver.com/article/025/0003123286?sid=100
"LIG넥스원, 첨단장비 ‘수동 음파탐지부표’ 국산화 착수",블로터,20210802,https://n.news.naver.com/article/293/0000035800?sid=105
"LIG넥스원, 海軍 작전 강화 ‘수동 음파탐지부표’ 연구개발 착수",뉴스웨이,20210803,http://www.newsway.co.kr/news/view?tp=1&ud=2021080300002627452
[법정에 선 회장님들] ⑦'사기 만기출소' LIG 구본상 탈세로 또 재판,아주경제,20210804,http://www.ajunews.com/view/20210802175034107
